id,created_at,updated_at,nombres,apellidos,fechaNacimiento,municipio_nacimiento_id,grado_estudios,profesion_id,genero_id,fecha_fallecimiento
8722,2014/02/07 05:00:00,2018/02/05 18:18:23,Alex Ascanio,Oliveros Carvajal,NA,NA,NA,NA,1,NA
8948,2014/02/07 05:00:00,2018/03/07 18:19:20,Martin,Ramirez Marin,NA,11,U,174,1,NA
8932,2014/02/07 05:00:00,2014/02/17 16:43:26,Alexandra,Orozco Mendez,NA,NA,NA,NA,NA,NA
8934,2014/02/07 05:00:00,2014/02/17 16:43:30,Irma,Parra Gaitan,NA,NA,NA,NA,NA,NA
8923,2014/02/07 05:00:00,2014/02/17 16:43:36,Luis Dorian,Quintero Ballesteros,NA,NA,NA,NA,NA,NA
9003,2014/02/07 05:00:00,2014/08/22 15:28:13,Luisa Fernanda,Naranjo Orozco,NA,NA,NA,NA,2,NA
8953,2014/02/07 05:00:00,2014/07/18 10:03:17,Myriam,Caldas Iglesias,NA,NA,NA,NA,NA,NA
8981,2014/02/07 05:00:00,2014/07/18 10:03:17,Carlos Alberto,Carbonell Alvarez,NA,NA,NA,NA,1,NA
8975,2014/02/07 05:00:00,2014/07/18 10:03:19,Humberto Israel,Castillo Rios,NA,NA,NA,NA,1,NA
8976,2014/02/07 05:00:00,2014/07/18 10:03:19,Milton Fabian,Castrillon Rodriguez,1971-04-07,1,U,175,1,NA
9000,2014/02/07 05:00:00,2014/07/18 10:03:20,Maria Patricia,Cera Benavides,NA,NA,NA,NA,2,NA
8955,2014/02/07 05:00:00,2014/07/18 10:03:21,Julio,Collins Gomez,NA,NA,NA,NA,NA,NA
8998,2014/02/07 05:00:00,2014/07/18 10:03:21,Sandra Patricia,Cordoba Rojas,NA,NA,NA,NA,NA,NA
9045,2014/02/07 05:00:00,2014/07/18 10:03:23,Mauricio,Diaz Arellano,NA,NA,NA,NA,NA,NA
9054,2014/02/07 05:00:00,2014/07/18 10:03:23,John Jairo,Diaz Gaviria,NA,NA,NA,NA,1,NA
9008,2014/02/07 05:00:00,2014/07/18 10:03:27,Carlos Orlando,Ferreira Pinzon,NA,NA,NA,NA,1,NA
9010,2014/02/07 05:00:00,2014/07/18 10:03:35,Homero Ariel,Hinestroza Branca,NA,NA,NA,NA,NA,NA
9058,2014/02/07 05:00:00,2014/07/18 10:03:35,Beatriz Victoria,Hinestroza Lopez,NA,NA,NA,NA,2,NA
8977,2014/02/07 05:00:00,2018/03/09 15:59:38,Mercedes,Ibarra Vargas,NA,508,U,201,2,NA
852,2010/01/17 17:16:18,2020/09/24 02:37:11,Jesus Manuel,Rangel Rojas,NA,NA,NA,NA,1,NA
8968,2014/02/07 05:00:00,2014/07/18 10:03:38,Uriel Enrique,Lastra Ibarra,NA,NA,NA,NA,NA,NA
8666,2014/02/07 05:00:00,2014/07/22 12:21:40,Andres,Agreda Chicunque,NA,NA,NA,NA,NA,NA
9443,2014/02/07 05:00:00,2014/07/22 12:21:40,Hernando Alfonso,Aguilera Blanco,NA,NA,NA,NA,1,NA
8950,2014/02/07 05:00:00,2014/07/22 12:21:47,Juan Guillermo,Beltran Amortegui,NA,NA,NA,NA,1,NA
8979,2014/02/07 05:00:00,2014/02/18 19:37:43,Linda Rosa Del Carmen,Quant Perez,NA,NA,NA,NA,NA,NA
8951,2014/02/07 05:00:00,2014/02/20 19:13:34,Elia Patricia,Olaya Moncaleano,NA,NA,NA,NA,2,NA
9011,2014/02/07 05:00:00,2014/02/18 20:26:04,Johanna Fernanda,Posso Bolaños,NA,NA,NA,NA,2,NA
8999,2014/02/07 05:00:00,2014/02/18 20:46:53,Jesus Gabriel,Mestre Estrada,NA,NA,NA,NA,1,NA
8956,2014/02/07 05:00:00,2014/02/21 19:48:04,Andres,Salcedo Galan,NA,NA,NA,NA,1,NA
8996,2014/02/07 05:00:00,2014/02/17 16:43:13,Leonardo,Lopez Valdes,NA,NA,NA,NA,NA,NA
9009,2014/02/07 05:00:00,2014/02/17 16:43:18,Nelsa,Medrano Rada,NA,NA,NA,NA,NA,NA
9053,2014/02/07 05:00:00,2014/02/21 21:02:41,Geraldo Rafael,Meza Valdes,NA,NA,NR,209,1,NA
9004,2014/02/07 05:00:00,2014/02/17 16:43:35,Ana Maria,Quinchanegua Piamonte,NA,NA,NA,NA,NA,NA
8997,2014/02/07 05:00:00,2014/02/17 16:43:36,Mauricio,Quintero Laverde,NA,NA,NA,NA,NA,NA
9006,2014/02/07 05:00:00,2014/02/20 16:27:49,Alfonso Jose,Martinez Salazar,NA,NA,NA,NA,1,NA
9489,2014/02/07 05:00:00,2014/02/20 19:02:42,Hugo Jose Gregorio,Ortiz Velasquez,NA,NA,NA,NA,1,NA
9057,2014/02/07 05:00:00,2014/02/21 16:45:41,Luis Alberto,Lopez Gonzalez,NA,NA,NA,NA,NA,NA
9055,2014/02/07 05:00:00,2014/02/21 17:32:39,Rocio Del Pilar,Sanchez Bermudez,NA,NA,NA,NA,2,NA
9049,2014/02/07 05:00:00,2014/02/21 19:40:06,Max Enrique,Rodriguez Arenas,NA,NA,NA,NA,1,NA
9060,2014/02/07 05:00:00,2014/02/21 19:46:01,Luis Fernando,Yanes Escobar,NA,NA,NA,NA,1,NA
9051,2014/02/07 05:00:00,2014/03/07 13:19:34,Heyde,Lopez Duran,NA,NA,M,181,2,NA
9001,2014/02/07 05:00:00,2018/01/29 16:49:50,Beatriz Elena,Riaño Garcia,NA,NA,NA,NA,2,NA
8978,2014/02/07 05:00:00,2018/01/26 19:58:39,Ricardo Mabel,Iguaran Aguilar,NA,NA,U,174,1,NA
9002,2014/02/07 05:00:00,2018/01/19 20:38:05,Javier Antonio,Garzon Rodriguez,NA,NA,NA,NA,NA,NA
8969,2014/02/07 05:00:00,2018/01/22 17:59:53,Emiro Alirio,Vidales Zuñiga,NA,NA,NA,NA,NA,NA
8931,2014/02/07 05:00:00,2018/01/23 17:45:12,Edward Enrique,Ochoa Diaz,NA,NA,NA,NA,NA,NA
9012,2014/02/07 05:00:00,2018/01/30 18:42:53,Elsy Maria,Marmolejo Garcia,NA,NA,NA,NA,2,NA
8943,2014/02/07 05:00:00,2018/01/26 19:52:01,Rafael Antonio,Rojas Benavides,NA,NA,NA,NA,1,NA
8767,2014/02/07 05:00:00,2014/07/18 10:03:20,Augusto,Chivara Romero,NA,NA,NA,NA,NA,NA
8755,2014/02/07 05:00:00,2014/07/22 12:21:41,Julio Anderson,Alvarez Month,NA,NA,NA,NA,NA,NA
8725,2014/02/07 05:00:00,2014/07/22 12:21:43,Hamilson,Aragon Renteria,NA,NA,NA,NA,NA,NA
8851,2014/02/07 05:00:00,2014/07/22 12:21:45,Donka,Atanassova Iakimova,NA,NA,U,219,2,NA
8730,2014/02/07 05:00:00,2014/07/23 09:19:44,Jesus Javier,Chavez Yondapiz,NA,433,NA,NA,1,NA
8770,2014/02/07 05:00:00,2014/07/18 10:03:15,Eduin Roberto,Bracamonte Sierra,NA,NA,NA,NA,1,NA
8754,2014/02/07 05:00:00,2014/07/18 10:03:17,Carlos Hector,Caicedo Balanta,NA,NA,NA,NA,1,NA
8766,2014/02/07 05:00:00,2014/07/18 10:03:18,Secundino Antonio,Cardenas Perez,NA,NA,NA,NA,NA,NA
8838,2014/02/07 05:00:00,2014/07/18 10:03:18,Pablo Alfonso,Carrizosa Narvaez,NA,NA,NA,NA,NA,NA
8856,2014/02/07 05:00:00,2014/07/18 10:03:19,Jose Luis,Castro Perozo,NA,NA,NA,NA,1,NA
8840,2014/02/07 05:00:00,2014/07/18 10:03:20,Claudia Maria,Cepeda Urrutia,NA,NA,NA,NA,2,NA
8833,2014/02/07 05:00:00,2014/08/28 16:09:16,Luis Norberto,Rios Navarro,NA,NA,NA,NA,1,NA
8852,2014/02/07 05:00:00,2014/07/18 10:03:22,Sandra Patricia,Cruz Fontecha,NA,NA,NA,NA,2,NA
8841,2014/02/07 05:00:00,2014/07/18 10:03:27,Davidson,Fourier Aristizabal,NA,NA,NA,NA,NA,NA
8744,2014/02/07 05:00:00,2014/07/18 10:03:28,Richard Humberto,Fuelantala Delgado,NA,NA,NA,NA,1,NA
8849,2014/02/07 05:00:00,2014/07/18 10:03:29,Yuleima,Garcia Infante,NA,NA,NA,NA,NA,NA
8773,2014/02/07 05:00:00,2014/07/18 10:03:29,Luis Eduardo,Garcia Ramirez,NA,NA,NA,NA,NA,NA
8751,2014/02/07 05:00:00,2014/07/18 10:03:30,Edwin Conrado,Gil Correa,NA,NA,NA,NA,NA,NA
8848,2014/02/07 05:00:00,2014/07/18 10:03:33,Gelni,Gutierrez Rincon,NA,NA,NA,NA,1,NA
8739,2014/02/07 05:00:00,2014/07/18 10:03:35,Jose Ramon,Hurtado Pillimue,NA,NA,NA,NA,1,NA
8729,2014/02/07 05:00:00,2014/07/18 10:03:35,Rosa,Iguaran Epieyu,NA,NA,NA,NA,NA,NA
8731,2014/02/07 05:00:00,2014/07/18 10:03:35,Victor,Jacanamijoy Jajoy,NA,NA,NA,NA,NA,NA
8752,2014/02/07 05:00:00,2014/07/18 10:03:36,Julio Cesar,Jarava Diaz,NA,NA,NA,NA,1,NA
8774,2014/02/07 05:00:00,2014/07/22 12:21:39,Feder Francisco,Acevedo Atencio,NA,NA,NA,NA,1,NA
8763,2014/02/07 05:00:00,2014/09/11 14:29:25,Eufemia,Martinez Guzman,NA,NA,NA,NA,NA,NA
8857,2014/02/07 05:00:00,2014/09/23 18:51:43,Freddy Humberto,Perez Suarez,NA,NA,U,193,1,NA
8728,2014/02/07 05:00:00,2014/02/18 15:57:22,Rodolfo Adan,Vega Luquez,NA,57,E,174,1,NA
8738,2014/02/07 05:00:00,2014/02/17 16:43:55,Jesus Maria,Vasquez Caicedo,NA,NA,NA,NA,NA,NA
8839,2014/02/07 05:00:00,2014/02/17 16:43:26,Luis Fernando,Olivares Rodriguez,NA,NA,NA,NA,NA,NA
8759,2014/02/07 05:00:00,2014/02/20 16:33:10,Antony Jose,Rada Meza,NA,NA,NA,NA,1,NA
8746,2014/02/07 05:00:00,2014/02/20 17:09:56,Jorge Luis,Mejia Herrera,NA,NA,NA,NA,1,NA
8791,2014/02/07 05:00:00,2014/02/17 16:43:24,William,Niaza Ciacama,NA,NA,NA,NA,NA,NA
8743,2014/02/07 05:00:00,2014/02/17 16:43:35,Luis Arturo,Pulido Leon,NA,NA,NA,NA,NA,NA
8771,2014/02/07 05:00:00,2014/02/18 20:23:26,Hector Fabio,Uribe Ospina,NA,NA,NA,NA,1,NA
8835,2014/02/07 05:00:00,2018/03/01 14:22:38,Carmen Patricia,Castellanos Castellanos,NA,NA,NA,NA,2,NA
8750,2014/02/07 05:00:00,2014/02/20 21:19:36,Bernarda Adriana,Rodriguez Polania,NA,NA,NA,NA,NA,NA
8753,2014/02/07 05:00:00,2014/02/17 16:43:17,William,Martinez Perez,NA,NA,NA,NA,NA,NA
8727,2014/02/07 05:00:00,2014/02/18 17:47:30,Jesus Antonio,Ruiz Saa,NA,NA,NA,NA,NA,NA
8776,2014/02/07 05:00:00,2014/02/17 16:43:38,Alexander,Robles Sanchez,NA,NA,NA,NA,NA,NA
8843,2014/02/07 05:00:00,2014/02/17 16:43:24,Fernando,Navarro Rodriguez,NA,NA,NA,NA,NA,NA
8845,2014/02/07 05:00:00,2014/02/17 16:43:40,Erwing,Rodriguezsalah,NA,NA,NA,NA,NA,NA
8740,2014/02/07 05:00:00,2014/02/17 16:43:29,Carlos Alberto,Otalora Pinzon,NA,NA,NA,NA,NA,NA
8853,2014/02/07 05:00:00,2014/02/18 21:47:30,Maria Helena,Zarate Zarate,NA,NA,NA,NA,2,NA
8778,2014/02/07 05:00:00,2014/02/17 16:43:31,Alvaro,Pastrana Fajardo,NA,NA,NA,NA,NA,NA
8836,2014/02/07 05:00:00,2014/02/21 21:04:34,Gloria Emilse,Ramirez Garzon,NA,NA,NA,NA,2,NA
8769,2014/02/07 05:00:00,2014/02/20 16:47:00,Luz Marina,Lopera Peña,NA,NA,NA,NA,2,NA
8748,2014/02/07 05:00:00,2014/02/20 18:49:11,Maria Nelly,Vasquez Castaño,NA,NA,NA,NA,2,NA
8846,2014/02/07 05:00:00,2014/02/20 18:52:45,Erika Milena,Ocampo Velasquez,NA,NA,NA,NA,2,NA
8844,2014/02/07 05:00:00,2014/02/20 19:05:15,Jaime Alberto,Osorio Garcia,NA,NA,NA,NA,1,NA
8761,2014/02/07 05:00:00,2014/02/20 21:12:26,Maria Del Rosario,Maldonado Robayo,NA,NA,NA,NA,2,NA
8726,2014/02/07 05:00:00,2014/02/20 21:31:48,Jairo Ruben,Quiñonez,NA,NA,NA,NA,1,NA
8837,2014/02/07 05:00:00,2014/02/21 19:51:35,Flor,Valerio Gomez,NA,NA,NA,NA,2,NA
8850,2014/02/07 05:00:00,2014/02/21 20:41:37,Maria Mercedes,Moreno De Lalinde,NA,NA,NA,NA,2,NA
8879,2014/02/07 05:00:00,2014/07/18 10:03:31,Jorge Ivan,Gomez Sanchez,1966-12-10,NA,U,174,1,NA
8869,2014/02/07 05:00:00,2014/07/22 12:21:41,Johanna Maria,Alvarez Lopez,NA,NA,NA,NA,NA,NA
8864,2014/02/07 05:00:00,2014/02/20 19:08:25,Octavio De Jesus,Ordoñez Paez,NA,NA,NA,NA,1,NA
8735,2014/02/07 05:00:00,2018/03/07 14:49:16,Lot Usiel,Villazon Arias,NA,NA,NA,NA,1,NA
8860,2014/02/07 05:00:00,2014/07/22 12:21:44,Luis Fernando,Aristizabal Tabares,NA,NA,NA,NA,1,NA
8764,2014/02/07 05:00:00,2018/01/23 15:17:40,Nayibe Del Carmen,Martinez Medina,NA,NA,NA,NA,2,NA
8772,2014/02/07 05:00:00,2018/01/24 14:50:35,Gloria Del Carmen,Rodriguez Plaza,NA,NA,NA,NA,2,NA
8724,2014/02/07 05:00:00,2018/02/05 18:12:03,Mary Luz,Ante Orobio,NA,NA,NA,NA,2,NA
8877,2014/02/07 05:00:00,2018/02/09 19:07:42,Farides Rafaela,Gonzalez Cortez,NA,NA,NA,NA,2,NA
9939,2014/05/25 09:30:35,2014/05/25 09:30:35,Juan Sebastian,Prieto Bustamante,NA,NA,NA,NA,NA,NA
9663,2014/03/08 11:05:52,2014/03/08 11:05:52,Diana,Segura,NA,NA,NA,NA,NA,NA
9664,2014/03/08 12:37:34,2014/03/08 12:37:34,Constanza,Nieto De Rodriguez,NA,NA,NA,NA,NA,NA
8878,2014/02/07 05:00:00,2014/07/18 10:03:15,Martha Eugenia,Botero Terreros,NA,NA,NA,NA,2,NA
8863,2014/02/07 05:00:00,2014/02/17 16:43:13,Maribel,Lopez Quintero,NA,NA,NA,NA,NA,NA
8861,2014/02/07 05:00:00,2014/02/17 16:43:13,Carlos,Lozano Guillen,NA,NA,NA,NA,NA,NA
8862,2014/02/07 05:00:00,2014/02/17 16:43:28,Sofi Guiomar,Ospina Collazos,NA,NA,NA,NA,NA,NA
8870,2014/02/07 05:00:00,2014/02/17 16:43:38,Tarsicio,Rivera Muñoz,NA,NA,NA,NA,NA,NA
8867,2014/02/07 05:00:00,2014/02/17 16:43:54,Jorge Luis,Valdes Hernandez,NA,NA,NA,NA,NA,NA
8868,2014/02/07 05:00:00,2014/02/17 16:43:55,Humberto Alirio,Valero Mayorga,NA,NA,NA,NA,NA,NA
8865,2014/02/07 05:00:00,2014/02/17 16:43:58,Pedro Nairo,Vergara Niño,NA,NA,NA,NA,NA,NA
2419,2010/03/30 16:52:27,2018/05/17 19:26:27,Equipo,Congreso Visible,NA,NA,NA,NA,NA,NA
1744,2010/01/29 13:58:38,2014/07/22 12:21:48,Mario Alonso,Bernal Lucio,1965-06-09,NA,Po,190,1,NA
926,2010/01/17 17:16:19,2021/03/18 21:07:17,Flora,Sierra De Lara,1964-03-10,116,O,218,2,NA
10536,2015/01/04 13:45:18,2015/01/04 13:45:19,Victor,Polo,NA,NA,NA,NA,NA,NA
10525,2014/12/29 00:07:33,2014/12/29 00:07:33,Jose Fernando,Marin Marin,NA,NA,NA,NA,NA,NA
10529,2014/12/29 18:35:38,2014/12/29 18:43:07,Jose Ruben,Garcia,NA,NA,NA,NA,NA,NA
8873,2014/02/07 05:00:00,2018/01/22 16:51:13,Clara Lunik,Garcia Cabrales,NA,NA,NA,201,2,NA
1466,2010/01/26 19:28:25,2018/01/26 15:06:06,Cesar Augusto,Ardila Lopez,NA,NA,NA,NA,1,NA
8875,2014/02/07 05:00:00,2018/01/23 18:50:34,Gustavo Adolfo,Giraldo Diaz Granados,NA,NA,NA,NA,NA,NA
8876,2014/02/07 05:00:00,2018/02/14 18:55:51,Rafael Enrique,Clavijo Pardo,NA,NA,NA,230,1,NA
10538,2015/01/05 03:57:39,2015/01/05 03:57:40,John,Cardona,NA,NA,NA,NA,NA,NA
10548,2015/01/07 23:27:06,2015/01/07 23:27:49,Guillermo,Garcia Ortiz,NA,NA,NA,NA,NA,NA
10542,2015/01/06 13:30:10,2015/01/06 13:30:10,Alejandro,López Ortiz,NA,NA,NA,NA,NA,NA
10539,2015/01/05 15:14:28,2015/01/05 15:14:51,Gloria Amparo,Aranzazu Chalarca,NA,NA,NA,NA,NA,NA
10793,2015/04/15 15:13:45,2015/04/15 15:28:25,Cristhian,Camilo,NA,NA,NA,NA,NA,NA
10544,2015/01/07 15:47:34,2015/01/07 15:48:21,Leon Darío,Montoya Piedrahíta,NA,NA,NA,NA,NA,NA
10547,2015/01/07 20:17:36,2015/01/07 20:17:36,Diego,Gómez,NA,NA,NA,NA,NA,NA
333,2010/01/17 17:16:07,2021/02/13 19:02:05,Jhony,Aparicio Ramirez,NA,241,NA,NA,1,NA
1952,2010/02/05 22:10:54,2021/02/21 04:47:54,Victor Raul,Yepes Florez,1959-07-04,12,U,180,1,NA
12592,2018/01/26 15:47:08,2018/02/26 16:09:47,Wilson,Franco Lopez,1978-11-19,442,E,199,1,NA
10383,2014/11/07 15:56:44,2014/11/09 16:10:24,Estefania,Moya,NA,NA,NA,NA,NA,NA
973,2010/01/17 17:16:21,2021/03/09 02:13:18,German,Vargas Lleras,1962-02-19,4,U,174,1,NA
11094,2015/08/21 19:39:40,2015/10/02 18:28:28,Catalina,Esmeral,NA,NA,NA,NA,NA,NA
13045,2018/01/31 15:19:32,2018/02/27 17:52:01,Jennifer,Mesa Castro,1985-05-17,4,U,234,2,NA
10390,2014/11/09 16:20:35,2014/11/09 16:32:00,Francisco Eslay,Macea Barreto,NA,NA,NA,NA,NA,NA
11099,2015/08/25 14:37:05,2017/03/15 16:40:38,Miguel,Otero,NA,NA,NA,NA,NA,NA
2614,2010/05/27 19:31:33,2016/03/09 19:10:02,Partido De,Integración Nacional,1987-07-24,NA,NA,NA,NA,NA
10416,2014/11/17 03:06:28,2014/11/17 04:56:37,Fausto,Pérez,NA,NA,NA,NA,NA,NA
10916,2015/05/25 13:01:08,2015/05/25 13:01:08,Carlos Alberto,Baena López,NA,NA,NA,NA,NA,NA
12797,2018/01/29 15:37:51,2018/02/26 16:56:52,Juan Fernando,Jimenez Rodriguez,NA,NA,M,193,1,NA
13000,2018/01/31 00:01:33,2018/02/26 17:29:40,Juan David,Gallo Velasquez,NA,NA,NA,NA,1,NA
13001,2018/01/31 00:07:39,2018/02/26 17:40:52,Fray Daniel,Sepulveda Rivillas,NA,NA,NA,NA,1,NA
10917,2015/05/25 13:02:35,2015/05/25 13:02:35,Olga,Silva Gallego,NA,NA,NA,NA,NA,NA
10564,2015/01/16 04:06:05,2015/01/16 04:06:05,Sebastian,Figueroa,NA,NA,NA,NA,NA,NA
14515,2018/02/26 18:21:15,2018/02/27 18:59:26,Dayi Merlen,Merlen Gonzalez,1984-09-17,198,M,234,2,NA
210,2009/11/25 09:17:57,2021/03/15 05:44:25,Clara Isabel,Pinillos Abozaglo,1954-04-02,6,U,174,2,NA
2108,2010/02/11 20:45:34,2021/02/16 02:32:09,Yolanda,Duque Naranjo,NA,208,E,174,2,NA
886,2010/01/17 17:16:19,2021/03/17 02:16:33,Edgar Antonio,Ruiz Ruiz,NA,NA,Po,185,1,NA
11119,2015/08/31 16:44:36,2015/09/10 13:59:05,Mónica,Medina,NA,NA,NA,NA,NA,NA
11117,2015/08/31 14:26:21,2015/09/14 14:45:36,Paola,Gaitán,NA,NA,NA,NA,NA,NA
1694,2010/01/28 17:00:08,2021/01/30 23:12:51,Alfredo,Bocanegra Varon,1964-07-04,146,E,174,1,NA
530,2010/01/17 17:16:11,2021/03/03 14:44:29,Carlos Adolfo,Espinosa Facciolince,NA,41,Po,174,1,NA
1187,2010/01/17 17:16:25,2021/02/26 04:07:09,German Enrique,Reyes Forero,NA,2,U,180,1,NA
9593,2014/02/26 19:39:54,2021/03/19 05:29:15,Alexander,Garcia Rodriguez,NA,417,T,201,1,NA
2498,2010/04/21 18:20:40,2021/03/13 17:25:35,Nicolas  Antonio,Jimenez Paternina,NA,NA,U,174,1,NA
42,2009/11/25 09:17:54,2021/03/18 22:36:11,Roberto Victor,Gerlein Echeverria,1938-11-18,5,U,174,1,NA
511,2010/01/17 17:16:11,2021/03/05 00:41:05,Jaime,Dussan Calderon,1951-12-19,64,U,184,1,NA
9557,2014/02/07 05:00:00,2021/03/07 02:30:53,Ana Mercedes,Gomez Martinez,NA,12,U,181,2,NA
756,2010/01/17 17:16:16,2021/02/10 08:54:20,Cesar Laureano,Negret Mosquera,1960-07-12,8,NA,174,1,NA
9822,2014/05/05 14:53:14,2021/02/21 05:49:05,Javier Alberto,Vasquez Hernandez,NA,19,E,180,1,NA
7839,2014/01/16 15:42:07,2021/03/18 14:22:32,Ángel María,Gaitán Pulido,1961-04-10,26,E,175,1,NA
14,2009/11/25 09:17:54,2021/03/17 13:35:37,Jesus Antonio,Bernal Amorocho,1952-11-21,82,NA,184,1,NA
9533,2014/02/07 05:00:00,2021/02/18 17:31:41,Hugo Hernan,Gonzalez Medina,NA,442,U,191,1,NA
595,2010/01/17 17:16:12,2021/03/14 15:28:04,Leonor,Gonzalez Mina,1934-04-15,357,NA,178,2,NA
2263,2010/02/17 15:56:21,2021/01/07 07:04:51,Libardo Antonio,Taborda Castro,1960-09-21,262,M,193,1,NA
623,2010/01/17 17:16:13,2021/03/09 04:46:11,German,Hernandez Aguilera,1947-01-01,61,U,179,1,NA
14041,2018/02/01 23:51:39,2018/02/26 19:05:11,Carlos Eduardo,Espinosa Martinez,1968-01-05,NA,M,174,1,NA
14073,2018/02/02 15:06:15,2018/02/26 20:34:31,Gabriel Alberto,Calle Demoya,NA,15,NA,200,1,NA
11113,2015/08/28 19:57:48,2016/10/07 15:20:24,Álvaro,Gómez,NA,NA,NA,NA,NA,NA
14077,2018/02/02 15:11:44,2018/02/26 20:49:58,Juliana Maria,Escalante Garcia,NA,4,M,196,2,NA
1180,2010/01/17 17:16:25,2021/03/17 13:15:42,Germán Darío,Hoyos Giraldo,1966-09-22,375,E,182,1,NA
8595,2014/02/07 05:00:00,2021/03/18 16:45:30,Christian José,Moreno Villamizar,1985-03-21,273,E,174,1,NA
9122,2014/02/07 05:00:00,2021/03/18 01:34:56,Kelyn Johana,González Duarte,1979-10-23,4,E,174,2,NA
9247,2014/02/07 05:00:00,2021/03/10 04:54:28,Julio Miguel,Guerra Sotto,NA,41,B,NA,1,NA
165,2009/11/25 09:17:56,2021/02/13 03:15:41,Orlando Anibal,Guerra De La Rosa,NA,154,E,174,1,NA
8162,2014/01/20 16:24:29,2021/03/18 05:21:21,Sandra Liliana,Ortiz Nova,1977-03-06,400,E,175,2,NA
2497,2010/04/21 18:12:06,2021/02/24 19:32:07,Raymundo Elias,Mendez Bechara,1977-01-27,116,E,175,1,NA
374,2010/01/17 17:16:08,2021/02/06 19:48:54,Juana Yolanda,Bazan Achury,1961-06-06,4,NA,174,2,NA
13886,2018/02/01 21:03:11,2018/02/26 23:17:30,Carlos Julio,Dennis Vega,NA,NA,NA,NA,1,NA
8188,2014/01/20 19:30:57,2021/03/16 07:31:27,José Elver Choco,Hernández Casas,1973-07-10,410,E,201,1,NA
7694,2014/01/14 17:59:16,2021/03/19 04:52:00,Juan Carlos,Losada Vargas,1979-04-04,4,U,188,1,NA
2494,2010/04/20 22:25:43,2021/03/19 15:32:35,José Alfredo,Gnecco Zuleta,1976-04-17,57,U,175,1,NA
1170,2010/01/17 17:16:25,2021/03/08 05:57:04,Oscar De Jesus,Hurtado Perez,1965-01-08,60,E,182,1,NA
2734,2010/07/19 15:12:06,2021/03/19 13:55:26,Iván Leonidas,Name Vásquez,1957-06-18,5,UI,174,1,NA
9537,2014/02/07 05:00:00,2021/03/16 18:36:18,Honorio Miguel,Henríquez Pinedo,NA,74,E,174,1,NA
117,2009/11/25 09:17:55,2021/01/10 01:04:14,Hernando,Betancourt Hurtado,1963-12-14,195,U,175,1,NA
508,2010/01/17 17:16:11,2021/02/25 04:31:22,Antenor,Duran Carrillo,1951-12-23,73,U,174,1,NA
7852,2014/01/16 15:58:59,2021/03/19 21:05:20,Norbey,Marulanda Muñoz,NA,NA,E,182,1,NA
10625,2015/02/10 15:26:17,2015/02/10 15:26:17,Carlos Alfonso,Negret Mosquera,NA,NA,NA,NA,NA,NA
10626,2015/02/10 15:27:54,2015/02/10 15:27:54,Carlos Alfonso,Negret Mosquera,NA,NA,NA,NA,NA,NA
14084,2018/02/02 15:18:15,2018/02/26 20:56:52,Jonathan Gildardo,Nuñez Guevara,NA,107,E,201,1,NA
13838,2018/02/01 20:31:32,2018/02/26 21:58:37,Shirley Heidy,Cepeda Anaya,NA,NA,NA,NA,2,NA
9193,2014/02/07 05:00:00,2021/03/19 01:43:20,Franklin Del Cristo,Lozano De La Ossa,1977-08-27,531,E,175,1,NA
13126,2018/01/31 16:37:06,2018/01/31 16:37:07,Luz Aurora,Bermudez Sefura,NA,NA,NA,NA,NA,NA
256,2009/11/25 09:17:58,2021/03/17 07:33:52,Jaime Armando,Yepes Martínez,1952-10-17,172,U,174,1,NA
7334,2013/12/13 15:56:32,2021/03/18 15:48:48,Maria Regina,Zuluaga Henao,NA,246,E,174,2,NA
1561,2010/01/27 19:02:02,2021/03/06 00:48:23,Humphrey,Roa Sarmiento,1968-03-23,251,M,177,1,NA
8779,2014/02/07 05:00:00,2021/03/12 16:56:21,Jhon Eduardo,Molina Figueroa,NA,439,U,180,1,NA
718,2010/01/17 17:16:15,2021/03/15 19:48:43,Jose Ignacio,Mesa Betancur,1966-06-17,179,E,174,1,NA
9521,2014/02/07 05:00:00,2021/03/15 03:01:14,Álvaro Hernán,Prada Artunduaga,1972-06-04,4,E,174,1,NA
1527,2010/01/27 16:37:18,2021/03/18 17:17:54,Nidia Marcela,Osorio Salgado,1964-06-26,244,E,185,2,NA
12461,2018/01/25 22:16:07,2018/05/10 20:33:29,Rosa Aleida,Buitrago Mejia,NA,48,NA,197,2,NA
7799,2014/01/15 21:02:15,2021/03/16 02:07:14,Argenis,Velasquez Ramirez,1982-01-05,298,U,175,2,NA
9081,2014/02/07 05:00:00,2021/03/14 23:43:39,Yamina Del Carmen,Pestana Rojas,1970-10-24,438,E,175,2,NA
8361,2014/01/22 16:20:33,2021/03/16 00:04:26,Ana Cristina,Paz Cardona,NA,114,E,174,2,NA
791,2010/01/17 17:16:17,2021/03/18 14:33:53,Myriam Alicia,Paredes Aguirre,1956-06-03,215,E,174,2,NA
914,2010/01/17 17:16:19,2021/03/16 20:22:03,Guillermo Antonio,Santos Marin,1952-07-25,45,U,174,1,NA
66,2009/11/25 09:17:54,2021/03/19 05:22:19,Jorge Hernando,Pedraza Gutierrez,1963-05-18,111,E,174,1,NA
251,2009/11/25 09:17:58,2021/03/15 04:22:55,Germán,Varón Cotrino,1964-07-06,4,E,174,1,NA
7679,2014/01/14 16:40:41,2021/03/18 00:00:08,Alirio,Uribe Muñoz,1960-11-28,2,E,174,1,NA
