id,created_at,updated_at,nombre,fechaDeCreacion,lugar,estatutos,lineamientos,resenaHistorica,activo
191,2014-02-10 19:43:12.411573,2020-04-28 21:44:33.838207,Asociación Afrocolombiana Sí se Puede,NA,NA,NA,NA,NA,2
183,2014-02-10 17:23:57.501553,2020-04-28 21:51:45.243853,Los Palenkes,NA,NA,NA,NA,NA,2
176,2014-02-10 16:09:35.826018,2020-04-28 21:55:10.171918,Todos Somos Colombia (Antes Fundación Ébano de Colombia Funeco),NA,NA,NA,NA,NA,2
224,2018-02-02 18:06:16.682385,2020-04-28 21:52:39.251792,Mí Territorio Ancestral Consejo Comunitario de la Comunidad Negra de Tierra Baja,NA,NA,NA,NA,NA,2
228,2018-02-02 18:38:18.501894,2020-04-29 16:31:52.295717,Consejo Comunitario de Comunidades Negras Obatala,NA,NA,NA,NA,NA,2
231,2018-02-02 19:10:42.200356,2020-04-29 16:32:22.851488,Consejo Comunitario de la Comunidad Negra de la Calle Larga Río Dágua,NA,NA,NA,NA,NA,2
141,2012-11-27 20:27:06.682732,2012-11-30 16:02:59.348641,Bancada Indígena,NA,NA,NA,NA,"<p>&nbsp;</p>
<p>Contexto social y jur&iacute;dico</p>
<p>Con la expedici&oacute;n de la Constituci&oacute;n Pol&iacute;tica de 1991 se produjo un cambio sustancial en la pol&iacute;tica indigenista gubernamental, esto es, en el modelo de relaci&oacute;n del Estado con los Pueblos Ind&iacute;genas, pas&aacute;ndose de un sistema basado en la asimilaci&oacute;n e integraci&oacute;n de tales Pueblos a la cultura mayoritaria de la sociedad nacional, a un sistema pluralista y participativo, que acepta y respeta la multiplicidad de formas de vida y sistemas de comprensi&oacute;n del mundo diferentes de la cultura occidental, que propugna por el reconocimiento de los valores &eacute;tnicos y por el derecho de las minor&iacute;as tradicionales a sobrevivir y desarrollarse de acuerdo a su cosmovisi&oacute;n.</p>
<p>El tratamiento especial que la Constituci&oacute;n Pol&iacute;tica de 1991 dispensa a la diversidad &eacute;tnica y cultural que encuentra pleno respaldo en el derecho internacional y, de manera espec&iacute;fica, en el Convenio 169 de la Organizaci&oacute;n Internacional del Trabajo -O.I.T.-, aprobado por Colombia mediante la Ley 21 de 1991.</p>
<p>La vigencia de los derechos constitucionales de los Pueblos Ind&iacute;genas son el resultado de largas y profundas luchas sociales por la defensa de la propiedad colectiva de la tierra y el reconocimiento de la diversidad &eacute;tnica y cultural de la Naci&oacute;n colombiana, que hist&oacute;ricamente fue negado, sin embargo, hoy la materializaci&oacute;n del Mandato Constitucional se ha quedado en el papel por la omisi&oacute;n del Estado Colombiano en hacer efectivos los derechos fundamentales, colectivos e integrales, que se erigen en nuestra Ley de Origen y nuestro Derecho Mayor.</p>
<p>En la Asamblea Nacional Constituyente de 1991 se rompieron muchos paradigmas de la sociedad colombiana en materia de participaci&oacute;n pol&iacute;tica, uno de ellos fue el posibilitar la representaci&oacute;n de los Pueblos Ind&iacute;genas en el Congreso de la Rep&uacute;blica, en aplicaci&oacute;n de los art&iacute;culos 171 y 176 de la Constituci&oacute;n Pol&iacute;tica.</p>
<p><br /> Constituci&oacute;n y caracterizaci&oacute;n de la Bancada Ind&iacute;gena</p>
<p class=""MsoNormal"" style=""margin: 11.25pt 0cm 0.0001pt; background-color: #f8f8f8; background-position: initial initial; background-repeat: initial initial;"">Los Congresistas Ind&iacute;genas electos para el per&iacute;odo legislativo 2010-2014 hemos acordado constituirnos en Bancada Ind&iacute;gena integrada por los senadores Germ&aacute;n Bernardo Carlosama L&oacute;pez, en representaci&oacute;n del Movimiento de Autoridades Ind&iacute;genas de Colombia &ndash;AICO- y Marco An&iacute;bal Avirama Avirama por la Alianza Social Ind&iacute;gena &ndash;ASI, y los Representantes a la C&aacute;mara Hernando Hern&aacute;ndez Tapasco, por la circunscripci&oacute;n especial ind&iacute;gena, avalado por el Polo Democr&aacute;tico Alternativo e Iv&aacute;n Dar&iacute;o Sandoval, representante del departamento del Vaup&eacute;s, perteneciente al Partido Liberal Colombiano.</p>
<p>&nbsp;</p>",1
193,2014-02-10 20:49:26.473258,2014-07-22 11:21:34.316723,Únete Centro Democrático,NA,NA,NA,NA,NA,2
164,2014-02-10 15:21:07.381789,2014-07-22 11:13:54.786510,Comunidad Indígena de Barrancón,NA,NA,NA,NA,NA,2
151,2014-01-24 18:46:29.773252,2014-07-22 11:16:56.327525,Embera Chami del Resguardo Indígena Dachi Agore Drua,NA,NA,NA,NA,NA,2
131,2010-03-11 17:48:48.386697,2014-07-22 11:47:55.177039,ALAS,2006-01-01,Bogotá,http://bit.ly/eYeiTd,NA,"<p class=""MsoNormal"" style=""text-align: justify; margin: 0cm 0cm 10pt;""><span style=""font-family: &quot;Arial&quot;,&quot;sans-serif&quot;;""><span style=""font-size: small;"">&nbsp;</span></span><span style=""font-family: Arial, sans-serif;""><span style=""font-size: small;"">&ldquo;Se inici&oacute; como un movimiento pol&iacute;tico regional en la costa Atl&aacute;ntica bajo la denominaci&oacute;n Alas, a finales del siglo XX, mientras que en la zona de Antioquia se creaba un movimiento denominado Equipo Colombia. Para las elecciones de 2006 se fusionaron las dos corrientes bajo la denominaci&oacute;n Alas-Equipo Colombia, que logr&oacute; una aceptable representaci&oacute;n en el Congreso pero que no pudo consolidarse. A finales de 2009 se disolvi&oacute; el movimiento fusionado y la mayor&iacute;a de los provenientes de Equipo Colombia se integraron al Partido Conservador, quedando solo el Partido Alas, que lanz&oacute; listas de candidatos para las elecciones legislativas de 2010&rdquo;</span><a style=""mso-footnote-id: ftn1;"" name=""_ftnref1"" href=""#_ftn1""><span class=""MsoFootnoteReference""><span style=""mso-special-character: footnote;""><span class=""MsoFootnoteReference""><span style=""line-height: 115%; font-family: &quot;Arial&quot;,&quot;sans-serif&quot;; font-size: 11pt; mso-fareast-font-family: Calibri; mso-fareast-language: EN-US; mso-ansi-language: ES; mso-bidi-language: AR-SA;"">[1]</span></span></span></span></a><span style=""font-size: small;"">.</span></span></p>
<p class=""MsoNormal"" style=""text-align: justify; margin: 0cm 0cm 10pt;""><span style=""font-family: &quot;Arial&quot;,&quot;sans-serif&quot;;""><br /></span><br /><span style=""font-family: Calibri; color: #800080; font-size: small;""> </span></p>
<hr size=""1"" />
<p>&nbsp;</p>
<div style=""mso-element: footnote-list;"">
<div id=""ftn1"" style=""mso-element: footnote;"">
<p class=""MsoNormal"" style=""text-align: justify; margin: 0cm 0cm 0pt;""><a style=""mso-footnote-id: ftn1;"" name=""_ftn1"" href=""#_ftnref1""><span class=""MsoFootnoteReference""><span style=""font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;;""><span style=""mso-special-character: footnote;""><span class=""MsoFootnoteReference""><span style=""line-height: 115%; font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;; font-size: 11pt; mso-fareast-font-family: Calibri; mso-bidi-font-family: 'Times New Roman'; mso-fareast-language: EN-US; mso-ansi-language: ES; mso-bidi-language: AR-SA;"">[1]</span></span></span></span></span></a><span style=""font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;;""><span style=""font-size: small;""> Caracol Radio, el 26 de <span style=""mso-spacerun: yes;"">&nbsp;</span>Febrero de 2010. Disponible en: </span><a href=""http://www.caracol.com.co/nota.aspx?id=960061""><span style=""color: #800080; font-size: small;"">http://www.caracol.com.co/nota.aspx?id=960061</span></a></span></p>
<p class=""MsoNormal"" style=""text-align: justify; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Arial Narrow&quot;,&quot;sans-serif&quot;;""><span style=""font-size: small;"">La W Radio, el 26 de febrero de 2010. Disponible en: </span><a href=""http://www.wradio.com.co/nota.aspx?id=960061""><span style=""color: #800080; font-size: small;"">http://www.wradio.com.co/nota.aspx?id=960061</span></a></span></p>
<p class=""MsoFootnoteText"" style=""margin: 0cm 0cm 0pt;""><span style=""font-family: Calibri; font-size: x-small;"">&nbsp;</span></p>
</div>
</div>",2
136,2010-08-03 16:28:59.274973,2014-07-22 11:48:02.164650,Afrovides,2010-08-01,"Tolu, Sucre",http://bit.ly/AhYO6c,NA,NA,2
145,2013-12-13 20:37:42.567548,2016-03-09 19:18:56.218565,Opción Ciudadana,2009-11-09,2009-11-09,http://partidoopcionciudadana.com/doc/estatutosopcionciudadana.pdf,NA,<p><br></p>,1
12,2009-11-27 21:12:37.000000,2014-07-22 11:48:27.042731,Partido Verde,2007-06-05,Bogotá,http://goo.gl/il8KO,"La opci&oacute;n pol&iacute;tica, la opci&oacute;n de Centro y la opci&oacute;n Verde Ambiental. En una Colombia polarizada, sumida en una guerra de mas de 50 a&ntilde;os entre las izquierdas y las derechas, sienten que promover y crear una alternativa de centro es absolutamente coherente con lo que anhelan los colombianos, la paz y la reconciliaci&oacute;n. As&iacute; mismo, el engrandecer la democracia con una propuesta verde ambiental y en sinton&iacute;a con los verdes globales fue un reto que asumieron y har&aacute;n crecer de manera inexorable en el pa&iacute;s. POLITICA AMBIENTAL: Nuevo marco de relaciones con la naturaleza, el ser humano como protagonista de cambio, uso sustentable de los recursos naturales, el medio ambiente como prioridad en el desarrollo econ&oacute;mico y&nbsp;agenda publica ambiental. FUNDAMENTOS DEL CENTRO DEMOCRATICO: Cultura ciudadana, interacci&oacute;n del estado con las comunidades y el libre mercado, modelo econ&oacute;mico solidario y libre, nuevos indicadores para el desarrollo humano, globalizaci&oacute;n con equidad, educaci&oacute;n, ciencia y tecnolog&iacute;a. FORTALEZA ETICA-POLITICA: La pol&iacute;tica y el poder como un medio para alcanzar el bien com&uacute;n. PROTECCION A LOS DERECHOS HUMANOS: Aplicaci&oacute;n de tratados internacionales sobre derechos y desarrollo humano, plan nacional de acci&oacute;n en derechos humanos, derechos fundamentales y del ambiente en la constituci&oacute;n de 1991, apoyo humanitario y soluci&oacute;n al conflicto armado, mujer, juventud y minor&iacute;as, igualdad de g&eacute;nero y protecci&oacute;n a la ni&ntilde;ez.","<p>La Constituci&oacute;n de 1991 abri&oacute; las puertas de la participaci&oacute;n pol&iacute;tica a quienes dejaron las armas en el 90 como v&iacute;a para cambiar la sociedad, as&iacute; como a aquellos ciudadanos que nunca hab&iacute;an militado en ning&uacute;n grupo pol&iacute;tico. Parad&oacute;jicamente esta apertura gener&oacute; gran fragmentaci&oacute;n, llegando a existir en el 2002 m&aacute;s de 70 partidos y movimientos pol&iacute;ticos. En el 2003 la Reforma Pol&iacute;tica busc&oacute; revertir esa fragmentaci&oacute;n, estableciendo medidas para hacer m&aacute;s exigente la creaci&oacute;n de partidos pol&iacute;ticos, como fijar un umbral de votos en Senado. Con esta medida el n&uacute;mero de partidos pol&iacute;ticos se redujo de 70 a 14. La Reforma Pol&iacute;tica dificult&oacute; los caminos a los independientes y llev&oacute; a que gente que hizo carrera sola reconociera la oportunidad de unirse, entendiendo que al juntar esfuerzos, la capacidad de complementar experiencias, fortalezas, logros de gobierno, ganar elecciones y gobernar bien, aumenta. En consecuencia, y en un escenario pol&iacute;tico polarizado, despu&eacute;s de varios meses de reuniones y trabajo conjunto, en octubre de 2009 los ex alcaldes de Bogot&aacute; Antanas Mockus, Enrique Pe&ntilde;alosa y Luis Eduardo Garz&oacute;n, se unieron con el Partido Verde Opci&oacute;n Centro con el prop&oacute;sito de seguir llevando a la pr&aacute;ctica, por la v&iacute;a electoral, principios y prioridades que han sido comunes a sus pr&aacute;cticas de gobierno. Preservar estos principios y desarrollar estas prioridades en el momento de gobernar y legislar exige construir sobre lo construido y consolidar un partido fuerte a partir de los ciudadanos. El Partido Verde Opci&oacute;n Centro, fue un partido que represent&oacute; a las minor&iacute;as pol&iacute;ticas, pues en el 2006 obtuvo la curul de la C&aacute;mara reservada para estas minor&iacute;as de acuerdo a la ley, y surgi&oacute; en 1991 como Alianza Democr&aacute;tica M19 con quienes dejaron las armas y participaron en la elaboraci&oacute;n de la Constituci&oacute;n del 91. Al integrarse se design&oacute; una presidencia colegiada del partido conformada por Antanas Mockus, Enrique Pe&ntilde;alosa, Luis Eduardo Garz&oacute;n y el presidente de la colectividad anterior, Jorge Eduardo Londo&ntilde;o ex gobernador de Boyac&aacute;; de la misma forma se definieron los principios y prioridades program&aacute;ticas que regir&iacute;an a la colectividad y sobre los cuales se desarrolla actualmente toda la plataforma pol&iacute;tica. Se modificaron los estatutos y adopt&oacute; el nombre de &ldquo;Partido Verde&rdquo;. En simult&aacute;nea con las elecciones legislativas del 2010, el Partido Verde realiz&oacute; una consulta popular para elegir su candidato a la presidencia, logrando un total de 1.822.685 votos, obteniendo el primer lugar Antanas Mockus con 822.424 votos. En marzo de 2010 el Partido Verde obtuvo 5 curules en el Senado: Gilma Jim&eacute;nez, John Sudarsky, Jorge Londo&ntilde;o, F&eacute;lix Valera e Iv&aacute;n Name, y 3 Representantes a la C&aacute;mara: Alfonso Prada y &Aacute;ngela Mar&iacute;a Robledo por Bogot&aacute; y Carlos Amaya por Boyac&aacute;.</p>",2
197,2015-08-31 17:29:55.186498,2017-10-05 15:11:34.764204,Movimiento Progresistas,NA,NA,NA,NA,NA,2
155,2014-02-07 21:09:26.918473,2018-02-02 15:30:30.433671,Afrodmam - Asociación de Afrodescendientes del Magdalena Medio,NA,NA,NA,NA,NA,2
156,2014-02-07 21:18:44.895386,2018-02-02 15:30:52.301899,Opic - Asociación de Autoridades Tradicionales Indigenas,NA,NA,NA,NA,NA,2
68,2010-01-17 17:19:23.519627,2020-04-28 21:52:31.034837,MIR - Movimiento de Integración Regional,NA,NA,NA,NA,NA,2
149,2014-01-16 14:56:58.741710,2020-04-28 21:53:58.677629,Movimiento Político Cien por Ciento por Colombia,NA,NA,NA,NA,NA,2
150,2014-01-20 15:46:27.248696,2020-04-28 21:54:09.955015,Por un Huila Mejor,NA,NA,NA,NA,NA,2
153,2014-02-07 20:34:22.229195,2020-04-28 21:55:54.230038,UP - Unión Patriótica,NA,NA,https://up.org.co/images/archivos/1/estatutos_up.pdf,NA,NA,2
6,2009-11-25 09:17:53.000000,2018-02-02 15:46:34.212096,PDA - Polo Democrático Alternativo,2005-12-01,Bogotá,http://bit.ly/fkP7dX,"<p align=""left"">El POLO DEMOCR&Aacute;TICO INDEPENDIENTE, PDI, es una fuerza para el cambio democr&aacute;tico. Surge para contribuir en la construcci&oacute;n, defensa y consolidaci&oacute;n del Estado Social de Derecho en nuestro pa&iacute;s, haciendo realidad la Declaraci&oacute;n Universal de los Derechos Humanos y los postulados b&aacute;sicos de la Constituci&oacute;n Pol&iacute;tica de 1991. Nos comprometemos a trabajar por la democracia como condici&oacute;n de vida civilizada, como forma de gobierno y de hacer pol&iacute;tica; como procedimiento para participar, representar, decidir y elegir; como m&eacute;todo de tratamiento de los conflictos, y de todos los asuntos p&uacute;blicos. Como v&iacute;a segura para la soluci&oacute;n de los grandes problemas nacionales. Nuestro accionar interno y externo ser&aacute; ejemplarmente democr&aacute;tico. Somos una opci&oacute;n real de gobierno para hacer realidad la democracia plena y la solidaridad que Colombia reclama con urgencia. Nos dedicaremos a las tareas de rescatar la pol&iacute;tica como servicio p&uacute;blico, el manejo responsable y honesto del patrimonio colectivo y la legitimidad de las instituciones democr&aacute;ticas.</p><p align=""left"">&nbsp;</p><p align=""left"">El Polo tiene proyecto pol&iacute;tico. Tiene el proyecto que Colombia necesita. Ese proyecto est&aacute; cabalmente formulado en los documentos fundacionales del PDA (I Congreso, diciembre de 2006), en particular en el Ideario de Unidad. <br /><br />PROYECTO POL&Iacute;TICO: &ldquo;Propuesta de acci&oacute;n ciudadana, acci&oacute;n pol&iacute;tica y acci&oacute;n estatal que un partido pol&iacute;tico, basado en principios, formula para que una sociedad, en condiciones hist&oacute;ricas determinadas, alcance objetivos deseables de libertad, dignidad, desarrollo, calidad de vida, equidad y paz&hellip; El Proyecto Pol&iacute;tico del PDA para esta etapa est&aacute; contenido en el Ideario de Unidad&rdquo;. &ndash; (Sandoval, Marzo 2008, El pensamiento pol&iacute;tico en la pol&iacute;tica). <br /><br />IDEARIO DE UNIDAD: &ldquo;Conscientes de la profunda crisis nacional y convencidos de que la v&iacute;a para la transformaci&oacute;n de las estructuras econ&oacute;micas, sociales y pol&iacute;ticas de Colombia solo la encontraremos con la ampliaci&oacute;n y profundizaci&oacute;n de la democracia, hoy cada vez m&aacute;s restringida, y con el ejercicio pleno de la soberan&iacute;a nacional&hellip; nos comprometemos a avanzar en el proceso de unidad de nuestra fuerzas sobre la base de este Ideario de Unidad que presentamos a los colombianos y colombianas&rdquo;. (1er p&aacute;rrafo del Ideario, edici&oacute;n oficial, Dctos. N&deg; 2). <br /><br />Ver mas: <a href=""http://www.polodemocratico.net/-Estatutos-plataforma-y"">http://www.polodemocratico.net/-Estatutos-plataforma-y</a>-</p><p align=""left"">&nbsp;</p>","<p>Con solo repasar la secuencia y el entramado de acontecimientos pol&iacute;ticos de los &uacute;ltimos a&ntilde;os se aprecia claramente que la idea del polo democr&aacute;tico no es capricho. El Polo surge de la configuraci&oacute;n de opciones pol&iacute;ticas al t&eacute;rmino del gobierno de Andr&eacute;s Pastrana cuando en el pa&iacute;s han fracasado los di&aacute;logos de paz y el p&eacute;ndulo de la opini&oacute;n se inclina al guerrerismo y a un r&eacute;gimen de autoridad fuerte, cuando a nivel global, a raiz del 11S, se abre camino la estrategia de la guerra antiterrorista global liderada por USA y las &eacute;lites colombianas y norteamericanas coinciden en ubicar la lucha antidrogras y la lucha antisubversiva como parte de esa guerra contra el terrorismo en todo el mundo, cuando en Am&eacute;rica Latina se siente el impacto y se avizora el auge de los gobiernos de izquierda ya iniciados en Brasil (1998) y en Venezuela (1999). El proceso pol&iacute;tico de los a&ntilde;os 90, abierto con la paz del M19 y otros destacamentos insurgentes y signado por la Constituci&oacute;n de 1991 que introdujo factores de modernizaci&oacute;n institucional y de democratizaci&oacute;n pol&iacute;tica sin cerrar compuertas frente a la avalancha del neoliberalismo y sin alcanzar a ser un pacto pol&iacute;tico y de paz plenamente incluyente, ya que no entraron en &eacute;l las insurgencias mayores de las FARC y el ELN, desemboca al final del Gobierno de Andr&eacute;s Pastrana, por las circunstancias anotadas antes, en la configuraci&oacute;n de una opci&oacute;n de centro derecha mayoritaria liderada por &Aacute;lvaro Uribe V&eacute;lez y de una opci&oacute;n de centro izquierda minoritaria liderada por Luis Eduardo Garz&oacute;n. Lo que es preciso resaltar aqu&iacute; es que ante el hecho de las derechas coaligadas, incluida la derecha paramilitar como al momento se sospechaba y luego se comprobar&aacute; plenamente, surge de manera conciente y con sentido de respuesta estrat&eacute;gica una coalici&oacute;n an&aacute;loga de las izquierdas, sectores sociales y democr&aacute;ticos. Sin vacilaci&oacute;n puede decirse que la unidad de la derecha indujo la unidad de la izquierda. Cuando las &eacute;lites tradicionales m&aacute;s reaccionarias configuran un proyecto regresivo de guerra y antidemocracia aliadas con el gobierno del republicano George W. Bush en Estados Unidos, las fuerzas de izquierda y progresistas, defensoras de la salida pol&iacute;tica al conflicto, de la Constituci&oacute;n de 1991, dispuestas a apoyar la resistencia al modelo neoliberal y a procurar la vigencia efectiva de los derechos sociales de la poblaci&oacute;n, comparten la sensibilidad y la visi&oacute;n para construir un movimiento democr&aacute;tico pluralista, donde la izquierda est&aacute; inclu&iacute;da pero no copando el espacio ni excluyendo, al contrario, reclamando la presencia de sectores de centro2 y de posiciones democr&aacute;ticas independientes y a&uacute;n de liberales y conservadores que se opongan y busquen alternativas al leviat&aacute;n que comienza forjarse en Colombia. Es una posici&oacute;n clarividente y consecuente que se abre camino a trav&eacute;s de un proceso de 10 a&ntilde;os: del Frente Amplio contra la Impunidad (1998), planteado a ra&iacute;z del asesinato del abogado Eduardo Uma&ntilde;a Mendoza, defensor de presos pol&iacute;ticos, y del Frente Social y Pol&iacute;tico, originado por iniciativa de CUT, que preside Luis Eduardo Garz&oacute;n, en 1999, pasando por el Polo Democr&aacute;tico sin segundo apellido en el 2002 y el PDI y la AD en el 2005 y 2006, evoluciona, asciende y desciende, hasta el PDA de hoy desdibujado, menguado y tambaleante. Hay, entonces, una raz&oacute;n hist&oacute;rica, v&aacute;lida ayer y v&aacute;lida hoy, para la existencia del Polo Democr&aacute;tico con las caracter&iacute;sticas originales de pluralidad, amplitud y apertura y con la vocaci&oacute;n de ser alternativa de poder y de gobierno frente al proyecto bonapartista de Nueva Regeneraci&oacute;n liderado por &Aacute;lvaro Uribe V&eacute;lez que hoy, no obstante sus relativos triunfos, sus enormes fracasos y su carencia de nervio moral, pretende perpetuarse como lo estamos viendo, con el empleo de todo tipo de medios, tratando de imponer la segunda reelecci&oacute;n cuando ya fue espuria la primera. Pero la raz&oacute;n hist&oacute;rica para existencia del Polo Democr&aacute;tico no se aduce solamente en referencia al contexto de la historia reciente. La raz&oacute;n de ser de un movimiento democr&aacute;tico civilista y pluralista en Colombia hunde sus ra&iacute;ces por lo menos en la historia pol&iacute;tica de la segunda mitad del siglo veinte a ra&iacute;z del asesinato de Jorge Eli&eacute;cer Gait&aacute;n el 9 de abril de 1948 con el cual se fren&oacute; el ascenso de la inconformidad popular, se impidieron reformas indispensables como la agraria y se instauraron sucesivas oleadas de violencia pol&iacute;tica desde arriba que a&uacute;n no cesan. Colombia se ha poblado de causas democr&aacute;ticas en las &uacute;ltimas d&eacute;cadas en todos sus espacios geogr&aacute;ficos y sociales. Los diferentes movimientos sociales y sus leg&iacute;timos reclamos que se suceden sin interrupci&oacute;n dan cuenta de ello. En el pa&iacute;s est&aacute;n historiados suficientemente el movimiento campesino por la tierra, el movimiento reciente de cocaleros y raspachines ante las fumigaciones y erradicaciones sin alternativa real, el movimiento de los trabajadores por los derechos sindicales y las condiciones de vida y de trabajo, el movimiento ind&iacute;gena por la cultura, la autonom&iacute;a y el territorio, el movimiento de mujeres por igualdad de derechos y oportunidades, el movimiento de las regiones para ser aut&oacute;nomas en impulsar su desarrollo, el movimiento por democratizar la familia, la escuela, la universidad, la comunicaci&oacute;n, el movimiento de derechos humanos frente a la barbarie, el exterminio y el imperio de la impunidad, el movimiento por la protecci&oacute;n y conservaci&oacute;n del medio ambiente y los recursos naturales, el movimiento por ganar tolerancia a las diferentes opciones sexuales, el movimiento por la paz para obtener una salida pol&iacute;tica del conflicto, el movimiento de v&iacute;ctimas por la verdad, la justicia y la reparaci&oacute;n. Las marchas multitudinarias de los dos &uacute;ltimos a&ntilde;os y la minga ind&iacute;gena que camin&oacute; y lleg&oacute; hasta la Plaza de Bol&iacute;var en Bogot&aacute; para despertar a Colombia. Estos movimientos ocurridos en el &aacute;mbito ampl&iacute;simo de la sociedad civil donde se generan, agitan y buscan salida los diferentes intereses de clase, y otros intereses de &iacute;ndole cultural, &eacute;tnica y regional, no solo han protagonizado luchas, acciones y manifestaciones de diversa duraci&oacute;n e impacto, sino que han reflexionado sobre su experiencia, han deliberado ampliamente, han construido convergencias y han hecho propuestas de cambios profundos, de establecimiento de pol&iacute;ticas p&uacute;blicas y de formas de gobierno alternativas que tienen todas el sentido de un gran reclamo de derechos, paz, democracia y equidad. Diezmados, represados o relativamente triunfantes estos movimientos est&aacute;n presentes en la conciencia, en las resistencias y en la sangre de las nuevas generaciones. Sobre los movimientos sociales y su relaci&oacute;n con el proyecto democr&aacute;tico observa acertadamente la conocida profesora de teor&iacute;a pol&iacute;tica Chantal Mouffe quien vivi&oacute; y ense&ntilde;&oacute; por un tiempo en Colombia: &ldquo;Desde nuestro punto de vista, la construcci&oacute;n de una nueva hegemon&iacute;a implica la creaci&oacute;n de una cadena de equivalencias entre la diversidad de luchas democr&aacute;ticas, viejas y nuevas, con el fin de formar una voluntad colectiva, un nosotros de las fuerzas democr&aacute;ticas radicales. Esto puede realizarse solo por la determinaci&oacute;n de un ellos, el adversario que debe ser derrotado para hacer posible la nueva hegemon&iacute;a&rdquo; (Ch.M., 2007, 59). Volver&eacute; sobre la idea del nosotros que es la idea del sujeto, el nuevo sujeto. Sin embargo, las justas causas democr&aacute;ticas enumeradas, y otras que sin duda se quedan sin nombrar, no han tenido satisfacci&oacute;n ni salida a trav&eacute;s de los proyectos de las &eacute;lites tradicionales con su gatopardismo irredimible, ni tampoco a trav&eacute;s de los proyectos de las insurgencias pol&iacute;ticas que, a pesar de quererlo, no han logrado que la sociedad, ni siquiera la base popular, haya entendido y acogido su propuesta de acceso al poder por la v&iacute;a armada. La sociedad colombiana, sus mayor&iacute;as, en sus aspiraciones de mayor democracia, paz y justicia social, es una sociedad bloqueada. El Polo Democr&aacute;tico surge para desbloquear la sociedad, para decir que los &uacute;nicos caminos de la naci&oacute;n no son los proyectos armados de la derecha ni los de la izquierda, que ante los proyectos desgastados y desvirtuados que se han disputado el espacio pol&iacute;tico hasta la confrontaci&oacute;n extrema en m&aacute;s de medio siglo, es necesario y es posible construir una opci&oacute;n civilista que permita superar la crisis estructural y crear condiciones para transitar a un nuevo estadio de la lucha pol&iacute;tica, m&aacute;s humano y m&aacute;s productivo. Todos los proyectos de unidad o convergencia pol&iacute;tica, alternativos al bipartidismo liberal conservador, sin excepci&oacute;n, construidos en Colombia desde la izquierda y espacios independientes, a partir de los a&ntilde;os 60, incluidos el MRL, el Frente Unido de Camilo Torres, la ANAPO, la UNO, la UP, Firmes, Colombia Unida, A Luchar, el Nuevo Liberalismo, la Alternativa Democr&aacute;tica-M19, han levantado plataformas de transformaci&oacute;n democr&aacute;tica por medios de lucha civil para superar el conflicto armado y contar con instituciones leg&iacute;timas al servicio de la naci&oacute;n y de su pueblo. Lo propio se puede observar de las conclusiones y propuestas de los Foros de Derechos Humanos que se realizan con amplia participaci&oacute;n y pluralidad desde 1979. El Polo es depositario hoy de ese enorme legado de luchas sociales, iniciativas pol&iacute;ticas y propuestas ciudadanas en la historia de Colombia. Su responsabilidad est&aacute; en la lealtad con ese legado.</p>",1
196,2015-08-31 16:38:39.300313,2018-02-23 14:12:37.287651,Colombia Justa Libres (Antes Movimiento Libres),NA,NA,NA,NA,NA,1
91,2010-01-17 17:19:23.605766,2014-02-24 16:51:55.474982,Conservador Colombiano-Movimiento de Salvación,NA,NA,NA,NA,NA,2
