id,created_at,updated_at,nombres,apellidos,fechaNacimiento,municipio_nacimiento_id,grado_estudios,profesion_id,genero_id,fecha_fallecimiento
8295,2014-01-21 21:27:09.721008,2014-02-17 16:43:59.312129,Cleotilde,Villamizar Montes,NA,NA,NA,NA,NA,NA
8343,2014-01-22 15:53:16.014639,2018-03-03 21:07:12.788571,Gloria Ines,Valencia Bohorquez,1975-01-06,2,U,178,2,NA
8306,2014-01-21 21:35:42.967169,2014-02-20 21:36:41.342096,Ancizar,Ruiz Ceballos,NA,NA,NA,NA,1,NA
9591,2014-02-26 17:43:13.847927,2014-03-04 19:14:25.178989,Nelson,Viloria Larios,NA,NA,NA,NA,1,NA
8301,2014-01-21 21:33:15.861271,2014-07-18 10:03:20.707674,Olga Mercedes,Chinchilla Morales,NA,NA,NA,NA,NA,NA
8310,2014-01-21 21:38:11.964102,2014-02-17 16:43:19.591260,Lyda Ingrid Marcela,Molano Casiano,NA,NA,NA,NA,NA,NA
8346,2014-01-22 15:56:06.544712,2014-07-18 10:03:22.903139,Wilmer Andrey,Daza Ibarra,NA,NA,NA,NA,1,NA
8296,2014-01-21 21:27:51.819139,2014-07-18 10:03:21.850041,Luz Marcela,Correa Zuleta,NA,NA,NA,NA,NA,NA
8327,2014-01-21 22:03:22.052936,2014-07-18 10:03:22.142961,Francisco Fernando,Covaleda Herrera,NA,NA,NA,NA,NA,NA
8329,2014-01-22 15:27:58.133724,2014-02-21 20:42:32.414540,Orlando,Mosquera Forero,NA,NA,NA,NA,1,NA
8161,2014-01-20 16:23:03.760515,2014-01-22 00:20:33.164165,Luis Francisco,Villamil Betancourt,1862-09-29,6,D,184,1,NA
8348,2014-01-22 15:57:25.884772,2014-07-22 12:21:40.390889,Andres,Agreda Chicunque,NA,NA,NA,NA,NA,NA
8347,2014-01-22 15:57:15.328095,2014-07-18 10:03:27.706554,Fernando,Forero Cruz,NA,NA,U,184,1,NA
8314,2014-01-21 21:41:16.816032,2014-07-18 10:03:30.047403,Edward,Garnica Montañez,NA,NA,NA,NA,NA,NA
8337,2014-01-22 15:44:37.611724,2014-02-17 16:43:24.257880,Maribel,Navarro Muñoz,NA,NA,NA,NA,NA,NA
8334,2014-01-22 15:41:16.872938,2014-02-17 16:43:24.300010,Wilder,Navarro Quintero,NA,NA,NA,NA,NA,NA
8331,2014-01-22 15:35:16.311539,2014-02-17 16:43:42.713343,Fanny Cecilia,Romero Rojas,NA,NA,NA,NA,NA,NA
8356,2014-01-22 16:06:24.212447,2014-02-20 15:14:34.074825,Orlando,Riascos Ocampo,NA,1,U,185,1,NA
7974,2014-01-17 17:13:38.715275,2014-02-17 16:43:18.398178,Carlos Francisco,Medina,1966-02-16,4,TE,184,1,NA
8322,2014-01-21 21:47:50.391335,2014-02-17 16:43:30.458134,Pedro Luis,Palmera Cantero,NA,NA,NA,NA,NA,NA
8354,2014-01-22 16:04:46.731565,2016-09-05 14:29:30.293912,Jose Arbey,Alzate Uribe,NA,NA,NA,NA,NA,NA
1898,2010-02-05 16:37:37.519388,2017-01-19 15:22:39.260093,Jhon Manuel,Preciado,1975-04-16,4,U,174,1,NA
8330,2014-01-22 15:31:07.289380,2018-01-19 20:06:21.393864,Lukas,Pasos Abadia,NA,NA,NA,NA,NA,NA
8309,2014-01-21 21:37:15.019946,2018-01-22 16:09:53.332863,Jhonathan,Obando Ramirez,NA,NA,NA,NA,NA,NA
8308,2014-01-21 21:36:22.595323,2018-01-22 16:14:47.440003,Julio Alberto,Ramirez Cruz,NA,NA,NA,NA,NA,NA
8302,2014-01-21 21:33:22.585355,2018-01-22 17:53:45.864764,Nelson,Gonzalez Marin,NA,NA,NA,NA,NA,NA
8332,2014-01-22 15:37:09.878565,2018-01-22 18:13:39.162350,Fabio,Cifuentes Ceron,NA,NA,NA,NA,NA,NA
8335,2014-01-22 15:43:03.733902,2018-01-22 18:45:23.288105,Rafael Elias,Moreno Lizcano,NA,NA,NA,NA,NA,NA
8311,2014-01-21 21:40:02.844939,2018-01-23 14:04:58.327934,Adriana Patricia,Saavedra Guzman,NA,NA,NA,NA,NA,NA
8299,2014-01-21 21:31:45.174275,2018-01-23 14:23:49.180570,Monica,Forero Hernandez,NA,NA,NA,NA,NA,NA
8345,2014-01-22 15:55:29.089064,2018-01-23 15:32:58.892019,Julio Esneider,Cruz Rodriguez,NA,NA,NA,NA,NA,NA
8320,2014-01-21 21:46:31.567453,2018-01-23 17:07:11.859730,Cesar del Cristo,Castro Arrieta,NA,NA,NA,NA,NA,NA
8294,2014-01-21 21:25:29.780815,2018-01-23 17:47:12.488455,Luis Felipe,Guzman Beltran,NA,NA,NA,NA,1,NA
8339,2014-01-22 15:47:08.534851,2018-01-23 18:03:21.359615,Adolfo,Clavijo Velez,NA,NA,NA,NA,NA,NA
8328,2014-01-22 15:25:54.889654,2018-01-23 18:50:11.488348,Juan Pablo,Diaz Rubio,NA,NA,NA,NA,NA,NA
8338,2014-01-22 15:46:24.491177,2018-01-23 20:35:11.009413,Israel,Otalora Arias,NA,NA,NA,NA,NA,NA
8312,2014-01-21 21:40:33.202187,2018-01-23 20:39:58.704774,Jose Silvio,Mesa Idarraga,NA,424,E,180,1,NA
8340,2014-01-22 15:48:54.211503,2018-01-24 14:49:51.580907,Juan Carlos,Rodriguez Ceballos,NA,NA,NA,NA,1,NA
8341,2014-01-22 15:50:53.037917,2018-01-24 14:52:39.950170,Oswaldo,Figueroa Rodriguez,NA,NA,NA,NA,1,NA
8336,2014-01-22 15:43:27.075677,2018-01-26 15:06:44.644534,Edinson,Castillo Lopez,NA,NA,NA,NA,1,NA
8349,2014-01-22 15:59:22.695303,2018-01-26 15:07:23.420843,John Alexander,Lopez Benavides,NA,NA,NA,NA,1,NA
8318,2014-01-21 21:44:02.948837,2018-01-26 15:15:55.764538,Nini,Granadillo Gomez,NA,NA,NA,NA,2,NA
8297,2014-01-21 21:29:24.756468,2018-01-26 15:16:17.823016,John Gilberto,Loaiza Gomez,NA,NA,NA,NA,1,NA
8325,2014-01-21 21:50:35.981159,2018-01-26 17:47:33.039819,Diego Rafael,Gonzalez Silgado,NA,NA,NA,NA,1,NA
8323,2014-01-21 21:48:26.055382,2018-02-02 16:03:32.914683,Olga Ines,Infante Velasco,NA,NA,NA,NA,2,NA
8326,2014-01-21 22:01:02.559145,2018-02-09 18:02:37.157281,Julio Cesar,Ardila,NA,NA,NA,NA,1,NA
8316,2014-01-21 21:42:38.600453,2014-02-17 16:43:55.102540,Francisco Elder,Valencia Valencia,NA,NA,NA,NA,NA,NA
8360,2014-01-22 16:17:09.540348,2014-07-18 10:03:40.229603,Eduardo,Llano Camacho,1979-09-14,1,UI,196,1,NA
9743,2014-03-18 19:55:01.557550,2014-03-18 21:15:22.421040,NA,NA,NA,NA,NA,NA,NA,NA
8298,2014-01-21 21:30:06.428400,2014-02-17 16:43:56.501109,Miller Ervey,Velasco Piamba,1968-10-03,8,U,180,1,NA
9748,2014-03-20 22:21:39.475824,2014-03-20 22:23:11.511648,NA,NA,NA,NA,NA,NA,NA,NA
9114,2014-02-07 05:00:00.000000,2014-02-26 18:21:49.196814,Rodolfo,Serrano Monroy,1955-04-17,276,U,NA,1,NA
8235,2014-01-21 19:39:51.891199,2018-02-28 20:40:58.805417,Jose Mauricio,Mora Rodriguez,NA,415,NA,NA,1,NA
8533,2014-02-07 05:00:00.000000,2014-02-26 18:56:48.134014,Cenobia,Torcuato Caicedo,NA,241,U,201,2,NA
9744,2014-03-18 22:25:53.256122,2014-03-18 22:30:35.385523,NA,NA,NA,NA,NA,NA,NA,NA
7935,2014-01-17 15:25:57.279452,2014-02-26 20:45:19.894837,Humberto Alonso,Rosales Donado,NA,193,U,180,1,NA
9594,2014-02-26 22:18:25.788806,2014-02-26 22:19:36.424911,NA,NA,NA,NA,NA,NA,NA,NA
9954,2014-05-29 16:25:04.441178,2014-05-29 16:25:04.622720,Tania del Pilar,Bertin Mazo,NA,NA,NA,NA,NA,NA
9745,2014-03-19 08:12:58.777921,2014-03-19 08:14:15.826171,NA,NA,NA,NA,NA,NA,NA,NA
9739,2014-03-18 08:09:33.004286,2014-03-18 08:22:43.338776,NA,NA,NA,NA,NA,NA,NA,NA
9740,2014-03-18 14:28:51.404638,2014-03-18 14:28:51.429365,NA,NA,NA,NA,NA,NA,NA,NA
9741,2014-03-18 14:31:22.907797,2014-03-18 14:31:22.912161,NA,NA,NA,NA,NA,NA,NA,NA
8333,2014-01-22 15:39:35.914267,2014-07-22 12:21:40.191407,Jairo Alberto,Acosta Pava,NA,409,E,175,1,NA
10215,2014-09-16 13:02:05.869739,2014-09-16 13:02:06.014677,NA,NA,NA,NA,NA,NA,NA,NA
10214,2014-09-15 23:47:03.913735,2014-09-15 23:48:57.353040,NA,NA,NA,NA,NA,NA,NA,NA
4114,2011-07-12 15:08:33.281188,2014-06-25 16:08:54.459173,Colectivo Agrario,ABYA YALA,NA,86,NA,NA,NA,NA
9742,2014-03-18 14:39:15.687290,2014-03-18 14:40:20.793205,NA,NA,NA,NA,NA,NA,NA,NA
9746,2014-03-19 12:39:57.071777,2014-03-19 12:40:46.202468,NA,NA,NA,NA,NA,NA,NA,NA
8368,2014-01-22 19:14:26.113517,2014-07-22 12:21:46.400335,Gilberto,Barrera Garcia,NA,NA,TE,NA,1,NA
9747,2014-03-19 23:13:13.534148,2014-03-19 23:13:13.577642,NA,NA,NA,NA,NA,NA,NA,NA
9749,2014-03-23 13:36:20.490737,2014-03-23 13:36:20.547179,NA,NA,NA,NA,NA,NA,NA,NA
9950,2014-05-28 22:44:11.930135,2014-05-28 22:44:12.126451,Fabian Andres,Vasquez Melo,NA,NA,NA,NA,NA,NA
10025,2014-07-16 11:27:28.550039,2014-07-16 11:27:29.289504,Hernan,Chaparro,NA,NA,NA,NA,NA,NA
9951,2014-05-29 12:33:06.063842,2014-05-29 12:33:06.185328,NA,NA,NA,NA,NA,NA,NA,NA
9953,2014-05-29 13:43:23.295488,2014-11-24 15:12:36.647632,Daniel,Medina,NA,NA,NA,NA,NA,NA
9957,2014-05-30 09:48:40.883841,2014-05-30 15:38:18.068124,NA,NA,NA,NA,NA,NA,NA,NA
9956,2014-05-30 01:12:11.210319,2014-05-30 01:12:11.279778,NA,NA,NA,NA,NA,NA,NA,NA
10668,2015-02-25 21:45:05.097632,2015-02-25 21:55:29.660003,NA,NA,NA,NA,NA,NA,NA,NA
8059,2014-01-17 19:47:20.844702,2018-03-07 17:00:31.480079,Luz Adriana,Gonzalez Correa,1971-08-25,12,M,174,2,NA
10490,2014-12-13 03:10:05.021609,2014-12-13 03:11:14.301758,Reinel,Sanchez Valencia,NA,NA,NA,NA,NA,NA
10667,2015-02-25 20:30:27.618634,2015-02-25 20:44:37.729459,NA,NA,NA,NA,NA,NA,NA,NA
10669,2015-02-26 05:49:40.542943,2015-02-26 05:49:40.632882,NA,NA,NA,NA,NA,NA,NA,NA
10670,2015-02-26 15:30:38.039426,2015-02-26 15:35:01.086849,NA,NA,NA,NA,NA,NA,NA,NA
10671,2015-02-26 17:00:49.399206,2015-02-26 17:01:27.343297,NA,NA,NA,NA,NA,NA,NA,NA
10673,2015-02-27 00:40:09.851799,2015-02-27 00:40:09.968834,NA,NA,NA,NA,NA,NA,NA,NA
10672,2015-02-26 19:17:04.841454,2015-02-26 19:20:31.502726,NA,NA,NA,NA,NA,NA,NA,NA
10674,2015-02-27 13:34:23.478093,2015-02-27 13:36:56.583701,NA,NA,NA,NA,NA,NA,NA,NA
10675,2015-02-28 01:48:37.447332,2015-02-28 01:53:24.702751,NA,NA,NA,NA,NA,NA,NA,NA
10758,2015-04-05 03:08:05.467925,2015-04-05 03:08:25.678750,NA,NA,NA,NA,NA,NA,NA,NA
10759,2015-04-05 23:03:16.401485,2015-04-05 23:04:06.728715,NA,NA,NA,NA,NA,NA,NA,NA
10761,2015-04-06 01:50:43.292799,2015-04-06 01:52:06.875421,NA,NA,NA,NA,NA,NA,NA,NA
10762,2015-04-06 16:57:35.621830,2015-04-06 16:59:03.073530,NA,NA,NA,NA,NA,NA,NA,NA
10763,2015-04-06 21:57:05.394184,2015-04-06 22:02:03.436031,NA,NA,NA,NA,NA,NA,NA,NA
10764,2015-04-07 16:18:10.323814,2015-04-07 16:18:41.178416,NA,NA,NA,NA,NA,NA,NA,NA
10765,2015-04-07 21:09:33.078363,2015-04-07 21:09:52.151200,NA,NA,NA,NA,NA,NA,NA,NA
10766,2015-04-07 21:14:25.037678,2015-04-07 21:16:10.022650,NA,NA,NA,NA,NA,NA,NA,NA
9596,2014-02-27 13:14:43.013765,2014-02-27 16:44:43.919297,NA,NA,NA,NA,NA,NA,NA,NA
8364,2014-01-22 16:46:25.809979,2018-01-22 16:20:12.014986,Engelberto,Diaz Hurtado,NA,NA,NA,NA,NA,NA
7735,2014-01-14 21:56:37.097600,2018-01-26 16:39:47.358545,Hernan,Trujillo Tovar,NA,NA,M,174,1,NA
8357,2014-01-22 16:10:20.637405,2018-01-24 14:46:28.933323,Luis Fernando,Rodriguez Sepulveda,NA,NA,NA,NA,NA,NA
1624,2010-01-28 14:52:48.776897,2014-02-27 20:02:55.278338,Yesid,Navas Peñaranda,1953-03-11,387,M,193,1,NA
7464,2013-12-13 20:04:55.187742,2014-02-07 20:49:28.441213,Manuel de Jesús,Mateus López,2013-12-19,2,U,196,1,NA
8362,2014-01-22 16:21:41.564438,2014-02-17 16:49:33.840086,Maria Alejandra,Maya Eraso,NA,NA,NA,NA,NA,NA
8367,2014-01-22 17:26:42.949327,2014-02-20 19:01:39.992532,Javier,Ortiz,1965-03-22,6,UI,174,1,NA
9595,2014-02-27 03:44:41.938834,2014-02-27 03:51:32.890882,César,Londoño Salazar,NA,NA,NA,NA,NA,NA
9597,2014-02-27 15:11:27.459605,2014-02-27 15:11:27.723383,Jorge Ivan,Ortiz Aristizabal,NA,NA,NA,NA,NA,NA
9598,2014-02-27 15:15:18.408462,2014-02-27 15:16:12.761094,Jorge Iván,Ortiz Aristizábal,NA,NA,NA,NA,NA,NA
10026,2014-07-16 13:38:23.815283,2014-07-16 13:38:23.925917,Lina Marcela,Dorado Villada,NA,NA,NA,NA,NA,NA
9599,2014-02-27 15:46:14.747320,2014-02-27 15:49:21.861228,NA,NA,NA,NA,NA,NA,NA,NA
1927,2010-02-05 19:08:57.170686,2014-02-28 16:27:22.827966,Ligia,Rojas Lobo,NA,166,E,174,2,NA
1579,2010-01-27 20:54:58.770457,2014-07-22 12:21:41.605622,Nelson Alberto,Alvarez Casadiego,1967-08-31,NA,B,200,1,NA
9601,2014-02-28 16:57:31.745698,2014-02-28 20:04:28.598964,Edgar Francisco,Imbett Ricardo,NA,332,NA,NA,1,NA
10027,2014-07-16 23:18:30.848914,2014-07-16 23:18:31.025746,Vanessa,Ramirez,NA,NA,NA,NA,NA,NA
9820,2014-05-02 13:09:47.400598,2014-05-02 13:09:47.595850,Victor,Flórez,NA,NA,NA,NA,NA,NA
9821,2014-05-02 13:33:48.907261,2014-05-02 13:34:24.206124,NA,NA,NA,NA,NA,NA,NA,NA
7790,2014-01-15 20:01:05.037989,2014-07-18 10:03:23.651232,Guillermo Jorge,Diaz Hidalgo,1956-06-09,419,U,NA,1,NA
2107,2010-02-11 20:37:02.194242,2020-11-24 17:26:13.276725,Carlos Alberto,Barros Mattos,NA,207,T,209,1,NA
345,2010-01-17 17:16:07.930210,2021-03-09 05:17:42.844035,Pablo,Ardila Sierra,1969-05-20,4,U,185,1,NA
444,2010-01-17 17:16:09.867680,2021-03-19 01:21:33.915406,Isabel,Celis Yañez,1962-01-01,6,U,180,2,NA
7548,2013-12-19 17:15:01.737541,2014-08-28 16:09:33.991909,Jose Alejandro,Posada Montoya,1976-11-06,12,D,193,1,NA
8380,2014-01-23 15:58:19.057895,2014-07-18 10:03:22.239182,Carlos Alfredo,Crosthwaite Ferro,NA,NA,NA,NA,NA,NA
8054,2014-01-17 19:41:19.135748,2014-07-18 10:03:32.820715,Pablo Fernando,Grimaldos Riveros,NA,NA,NA,NA,NA,NA
2805,2010-08-02 15:13:14.599823,2014-05-06 16:40:47.162669,Jorge Andrés,Forero-González,NA,49,NA,NA,NA,NA
8062,2014-01-17 19:52:09.586444,2014-07-18 10:03:17.418938,Edith Consuelo,Calpa Cabrera,NA,NA,NA,NA,NA,NA
8034,2014-01-17 19:17:15.074911,2018-02-01 18:10:02.014133,Nestor,Restrepo Roldan,1947-07-12,4,E,175,1,NA
8383,2014-01-23 16:11:40.883041,2018-01-29 18:25:11.767285,Lida Radiel,Manzano Garcia,NA,NA,NA,NA,2,NA
9600,2014-02-28 15:10:40.816838,2017-01-20 15:57:29.768513,Gonzalo,Osorio Toro,1955-12-08,147,E,184,1,NA
8358,2014-01-22 16:12:20.729005,2018-02-09 16:55:47.403814,Alvaro Arles,Rendon Henao,1969-10-23,12,T,NA,1,NA
8388,2014-01-24 13:13:48.865129,2018-02-14 18:52:10.548023,Manuel,Cabrera Oliveira,NA,NA,NA,NA,1,NA
8287,2014-01-21 21:16:48.577739,2018-01-22 18:44:45.182806,Alvaro,Cristancho Toscano,1960-02-23,421,UI,209,1,NA
8372,2014-01-22 19:58:48.491898,2018-01-23 14:25:28.993599,Plinio,Hernandez Gamba,NA,NA,U,175,1,NA
8238,2014-01-21 19:42:11.536571,2018-01-23 15:19:24.629158,Armando,Lugo Martinez,NA,NA,NA,NA,1,NA
8376,2014-01-22 21:31:08.502654,2018-01-23 18:11:08.178446,Juanita Maria,Perez Guerrero,NA,NA,NA,NA,2,NA
8304,2014-01-21 21:34:36.908580,2018-01-26 19:37:03.725054,Mauricio,Villabona Suarez,1969-12-03,1,E,175,1,NA
8049,2014-01-17 19:37:35.179828,2014-07-22 12:21:44.432822,Dimas Alberto,Arias Lasso,NA,NA,NA,NA,1,NA
8377,2014-01-23 03:30:34.304561,2014-01-23 03:30:34.359138,NA,NA,NA,NA,NA,NA,NA,NA
8378,2014-01-23 14:04:56.770499,2014-01-23 14:04:56.863957,Maria del Socorro,Jimenez Franco,NA,NA,NA,NA,NA,NA
8384,2014-01-23 22:17:17.588576,2014-01-23 23:02:57.231793,Adolfo,Enrique,NA,NA,NA,NA,NA,NA
8373,2014-01-22 20:04:00.443887,2018-02-20 21:52:52.747930,Mariela,Cortes Torres,NA,NA,NA,NA,2,NA
8370,2014-01-22 19:52:31.540773,2014-07-22 12:21:41.458463,Armando Arturo,Alvarado Guillen,NA,NA,NA,NA,1,NA
8055,2014-01-17 19:43:01.084155,2014-02-17 16:43:26.867610,Lorena Andrea,Orozco Erazo,NA,NA,NA,NA,NA,NA
8385,2014-01-23 23:25:23.411367,2014-01-23 23:28:28.400346,Adrix,NB,NA,NA,NA,NA,NA,NA
8386,2014-01-24 01:59:33.359845,2014-01-24 01:59:33.454360,Jairo,Ayala,NA,NA,NA,NA,NA,NA
10187,2014-09-06 20:20:48.352278,2014-09-06 20:21:40.994517,NA,NA,NA,NA,NA,NA,NA,NA
10188,2014-09-08 09:38:06.399494,2014-09-08 09:38:06.546127,Salma,Gonzalez,NA,NA,NA,NA,NA,NA
8371,2014-01-22 19:55:13.604621,2014-02-17 16:43:38.843399,Claudine,Roca Nuñez,NA,NA,NA,NA,2,NA
10189,2014-09-08 10:54:46.013745,2014-09-08 10:54:46.149310,Wilmer,Laverde,NA,NA,NA,NA,NA,NA
8379,2014-01-23 15:52:27.494128,2015-10-21 16:13:54.902332,Carlos,Hernandez Osorio,NA,NA,NA,NA,NA,NA
8392,2014-01-24 14:11:20.965147,2014-02-17 16:43:43.424986,William Alberto,Ruiz Duque,NA,NA,U,175,1,NA
8048,2014-01-17 19:36:13.883108,2014-02-17 16:43:51.288234,Alberto Luis,Torres Araque,NA,NA,NA,NA,NA,NA
8041,2014-01-17 19:30:51.468354,2014-02-17 16:43:56.239985,Yesmina,Vega Ojeda,NA,NA,NA,NA,NA,NA
8394,2014-01-24 17:28:43.706976,2014-01-24 17:28:43.726537,NA,NA,NA,NA,NA,NA,NA,NA
7762,2014-01-15 15:18:37.620078,2014-02-17 21:43:39.522341,Alejandro,Tiquidimas Fernandez,1967-10-31,115,TE,178,1,NA
8535,2014-02-07 05:00:00.000000,2014-02-17 16:43:46.645543,Luis Augusto,Santana Galeth,NA,NA,NA,NA,NA,NA
7528,2013-12-17 17:10:45.132440,2014-07-22 12:21:41.795394,Maria Luisa,Alvarez Monsalve,1979-03-12,300,E,193,2,NA
9510,2014-02-07 05:00:00.000000,2014-07-22 12:21:39.793504,Nicolas Elias,Abuchaibe Slebi,NA,NA,NA,NA,1,NA
7720,2014-01-14 21:14:55.002555,2018-03-02 16:25:07.161882,Alberto  Manuel,Gascon  Giraldo,1964-11-07,299,TE,193,1,NA
8400,2014-01-24 20:43:48.017583,2014-01-24 20:43:48.067739,NA,NA,NA,NA,NA,NA,NA,NA
10208,2014-09-15 15:41:34.297930,2014-09-15 15:41:35.210821,NA,NA,NA,NA,NA,NA,NA,NA
8534,2014-02-07 05:00:00.000000,2014-07-22 12:21:46.805336,Primeria Ramio,Barros Pimienta,NA,NA,NA,181,2,NA
8542,2014-02-07 05:00:00.000000,2014-07-18 10:03:31.320364,Andres Eduardo,Gomez Martinez,NA,NA,NA,NA,NA,NA
10209,2014-09-15 15:42:52.602242,2014-09-15 15:42:52.606397,NA,NA,NA,NA,NA,NA,NA,NA
10212,2014-09-15 23:23:25.558937,2014-09-15 23:23:25.654239,NA,NA,NA,NA,NA,NA,NA,NA
8369,2014-01-22 19:37:49.838940,2020-04-28 17:22:47.886329,Efren Hernan,Poveda,1972-12-17,4,T,178,1,NA
8529,2014-02-07 05:00:00.000000,2014-07-18 10:03:32.945893,Gustavo Adolfo,Guerra Añez,1962-02-05,57,U,193,1,NA
8431,2014-02-05 10:14:34.256067,2014-02-05 10:14:34.436991,Gaby,Garcia,NA,NA,NA,NA,NA,NA
8008,2014-01-17 18:31:31.474269,2014-07-18 10:03:17.607764,Sandra Milena,Camargo Cuevas,NA,NA,NA,NA,NA,NA
8393,2014-01-24 14:13:37.371378,2017-01-20 15:52:03.165400,Ana Milena,Jaramillo Henao,1976-03-09,147,E,NA,2,NA
8070,2014-01-17 19:58:51.545062,2018-01-22 17:54:36.161422,Carlos Mario,Marin Ossa,NA,NA,NA,NA,NA,NA
8052,2014-01-17 19:39:46.746251,2018-01-22 18:13:45.785262,Jose Alejandro,Fuentes Rodado,NA,NA,NA,NA,NA,NA
8374,2014-01-22 20:25:09.847329,2018-02-02 16:03:38.342568,Ines,Vasco Marulanda,NA,NA,NA,NA,2,NA
8065,2014-01-17 19:55:34.372052,2018-01-22 18:19:13.514487,Dora Lilia,Landazuri Cortes,NA,NA,NA,NA,NA,NA
8035,2014-01-17 19:21:16.504216,2018-01-22 18:44:34.048950,Carlos Eduardo,Cano Hernandez,NA,NA,NA,NA,NA,NA
8074,2014-01-17 20:03:16.272250,2018-01-23 13:59:21.650986,Jose Gregorio,Botello Ortega,NA,NA,NA,NA,NA,NA
8359,2014-01-22 16:14:31.834936,2018-01-23 15:06:46.014806,Jose Antonio,Jimenez Jimenez,NA,NA,NA,NA,NA,NA
8038,2014-01-17 19:26:42.340845,2018-01-23 15:20:36.128588,Pablo Emilio,Martinez Blanco,NA,6,E,184,1,NA
8381,2014-01-23 16:05:27.219354,2018-01-23 18:48:49.662890,Carlos Urbano,Diaz Granados Lacouture,NA,NA,NA,NA,1,NA
7992,2014-01-17 17:34:03.756794,2018-01-23 19:54:02.733383,Monica,Giraldo Mejia,NA,NA,NA,NA,2,NA
8396,2014-01-24 19:05:56.725421,2018-01-23 20:13:55.764072,Jose Roberto,Garay Giraldo,1962-12-19,147,M,180,1,NA
8363,2014-01-22 16:26:00.312599,2018-01-29 18:54:15.248042,Yohana,Salamanca Jimenez,NA,NA,UI,NA,2,NA
9408,2014-02-07 05:00:00.000000,2018-01-24 14:52:08.972796,Luis Alfonso,Castaño Rodriguez,NA,NA,NA,NA,1,NA
8365,2014-01-22 16:48:55.896424,2018-01-26 17:50:52.386445,Sergio Alfonso,Gonzalez Leon,NA,NA,NA,NA,1,NA
8382,2014-01-23 16:09:13.968222,2018-02-07 15:37:50.409696,Alvaro Jose,Salomon Calvano,NA,NA,NA,NA,1,NA
8375,2014-01-22 21:29:18.988145,2018-02-09 17:29:04.829300,Maria Orfilia,Gonzalez Aguilar,NA,NA,NA,NA,2,NA
8389,2014-01-24 13:15:03.463562,2018-02-14 18:55:16.275849,Ramiro,Moore Pantoja,NA,NA,NA,NA,1,NA
8545,2014-02-07 05:00:00.000000,2014-07-18 10:03:20.396447,Pedro Pablo,Chagres  Lopez,NA,NA,NA,NA,1,NA
8526,2014-02-07 05:00:00.000000,2014-07-18 10:03:20.531397,Andres Fernando,Chaparro Echeverry,NA,NA,NA,NA,1,NA
8265,2014-01-21 20:30:08.480578,2018-02-20 17:15:32.662915,Jose Eduardo,Polanco Urquina,NA,NA,TEI,NA,1,NA
8537,2014-02-07 05:00:00.000000,2014-07-18 10:03:28.115411,Luz Magaly,Gaitan Moreno,NA,NA,NA,NA,NA,NA
8650,2014-02-07 05:00:00.000000,2014-07-18 10:03:29.833715,Leon Dario,Garcia Rodriguez,NA,NA,NA,NA,NA,NA
8292,2014-01-21 21:23:11.960561,2014-07-18 10:03:34.926634,Miguel Angel,Herrera Villacid,NA,6,NR,209,1,NA
8398,2014-01-24 19:57:36.931089,2014-07-18 10:03:35.461182,Luz Patricia,Hurtado Alzate,NA,NA,NA,NA,NA,NA
8531,2014-02-07 05:00:00.000000,2014-07-22 12:21:46.129253,Hugo,Barajas Correa,NA,NA,NA,NA,NA,NA
8232,2014-01-21 19:36:31.637054,2018-03-07 20:01:09.689777,Alfonso Rafael,Lemaitre Soleiman,1971-07-20,4,E,180,1,NA
8530,2014-02-07 05:00:00.000000,2014-02-25 20:30:23.153968,Ana Lucia,Madrid Hodeg,NA,116,E,175,2,NA
8527,2014-02-07 05:00:00.000000,2014-02-17 16:43:33.686653,Migsi Dianey,Perez Oropeza,NA,NA,NA,NA,NA,NA
8524,2014-02-07 05:00:00.000000,2014-02-17 16:43:47.348603,Carlos Alberto,Schmalbach Silva,NA,NA,NA,NA,NA,NA
8543,2014-02-07 05:00:00.000000,2014-02-17 16:43:36.968260,Mery Yaneth,Ramirez Mahecha,NA,NA,NA,NA,NA,NA
8536,2014-02-07 05:00:00.000000,2014-02-17 16:43:18.888048,Juan Carlos,Mendoza Rendon,NA,NA,NA,NA,NA,NA
8408,2014-01-28 21:51:40.042579,2014-07-18 10:03:19.402379,Henry Alexander,Castellanos Orjuela,NA,NA,NA,NA,NA,NA
8401,2014-01-27 21:15:27.328584,2014-01-27 21:15:46.402729,NA,NA,NA,NA,NA,NA,NA,NA
8288,2014-01-21 21:17:35.386847,2014-07-18 10:03:34.756114,Juan Pablo,Herrera Huertas,NA,NA,NA,NA,NA,NA
8402,2014-01-28 01:11:01.404775,2014-01-28 01:11:01.455022,NA,NA,NA,NA,NA,NA,NA,NA
7547,2013-12-19 17:13:57.524596,2014-08-28 16:08:28.655398,Jeferson,Banguera Betancur,1986-10-18,12,UI,174,1,NA
8581,2014-02-07 05:00:00.000000,2014-02-17 16:43:27.990549,Maria  Ines,Osorio Moreno,NA,NA,NA,NA,NA,NA
8403,2014-01-28 13:37:27.630892,2014-01-28 13:37:27.726767,Fidel Ernesto,Gamboa Ladino,NA,NA,NA,NA,NA,NA
8412,2014-01-30 01:24:10.643725,2014-01-30 01:25:49.818880,Aryeh,Capella,NA,NA,NA,NA,NA,NA
8488,2014-02-08 17:33:58.576674,2014-02-08 17:33:58.686439,Senador,De La Rosa,NA,NA,NA,NA,NA,NA
