id,created_at,edited_at,nombres,entidad_id,cargo_id,old_id,imagen
5106,2011-03-18 23:08:31.322727,2017-06-01 18:27:08.358135,NA,1084,269,NA,imgs/citados/SDP.jpg
5107,2011-03-18 23:10:53.581861,2017-06-01 18:27:12.173838,NA,1226,269,NA,imgs/citados/h_bitat_1.JPG
3947,2010-04-26 21:18:22.547947,2017-06-06 15:24:00.973168,Enrique de Jesús Gil Botero,147,55,NA,imgs/citados/Gil_Botero.jpg
4047,2010-05-11 20:23:43.988436,2017-06-06 15:24:15.425862,Federico Rengifo Vélez,762,55,NA,imgs/citados/Federico_Rengifo.jpg
3946,2010-04-26 21:16:02.139616,2017-06-06 15:24:40.469304,Francisco Javier Ricaurte Gómez,148,55,NA,imgs/citados/Francisco_Javier_Ricaurte_Colombia.jpg
3944,2010-04-26 21:10:45.219389,2017-06-06 15:27:33.134722,Hernando Torres Corredor,89,55,NA,imgs/citados/Hernando_torres.jpg
3945,2010-04-26 21:13:11.251438,2017-06-06 15:27:40.609610,Humberto Antonio Sierra Porto,348,55,NA,imgs/citados/SIERRA_PORTO_copia.jpg
4049,2010-05-19 15:20:19.127566,2017-06-06 15:29:29.586898,León Teicher,764,55,NA,imgs/citados/León_Teicher.jpg
3963,2010-04-29 13:52:28.861539,2017-06-06 15:51:41.968804,Ayda Marina Quilcué,724,55,NA,imgs/citados/20090428_795_ayda_chiquita1congreso.JPG
3070,2010-03-15 06:14:19.259964,2017-06-06 16:00:07.798684,NA,48,55,NA,NA
3791,2010-04-13 21:01:09.423850,2017-06-06 16:49:50.485185,Carlos Holguín Sardi,5,13,NA,imgs/citados/cd492a7c5f9251bd45dbecaf0c3d630a.jpg
3990,2010-05-03 22:08:38.200961,2017-06-07 18:55:27.509681,María Mercedes Cuéllar,703,147,NA,imgs/citados/Maria_mercedes_Cuellar.jpg
4143,2010-06-04 22:04:19.979317,2017-06-07 19:53:44.419539,NA,124,147,NA,NA
4141,2010-06-04 19:11:24.964316,2017-06-07 20:51:32.063412,NA,559,269,NA,NA
3991,2010-05-04 13:46:11.742687,2010-05-04 13:46:11.742742,Carlos Gustavo Cano,573,294,NA,imgs/citados/Carlos_Gustavo_Cano_-_Miembro_Junta_Directiva
3992,2010-05-04 13:50:48.038060,2010-05-04 13:50:48.038112,Juan José Echavarría,573,294,NA,imgs/citados/Juan_José_Echavarría.jpg
4035,2010-05-10 18:54:22.691841,2017-06-07 19:51:29.041809,David Guerrero Pérez,31,55,NA,imgs/citados/banco_agrario.jpg
3994,2010-05-04 13:58:30.255323,2010-05-04 13:58:30.255363,Fernando Tenjo Galarza,573,294,NA,imgs/citados/Fernando_Tenjo_Galarza.jpg
3995,2010-05-04 13:59:52.399030,2010-05-04 13:59:52.399071,Leonardo Villar Gomez,573,294,NA,imgs/citados/Leonardo_Villar_Gomez.jpg
3996,2010-05-04 14:49:59.930812,2010-05-04 14:49:59.930854,Paul Martín,737,269,NA,imgs/citados/Paul_Martin.jpg
3997,2010-05-04 14:52:43.386687,2010-05-04 14:52:43.386726,Ricardo Prado,738,180,NA,NA
4022,2010-05-10 17:24:38.090554,2017-06-07 20:50:07.902902,CODECHOCÓ,60,147,NA,imgs/citados/CODECHOCO.jpg
3999,2010-05-04 14:57:24.706773,2010-05-04 14:57:24.706817,Enrique Chaux,543,202,NA,imgs/citados/Enrique_Chaux.jpeg
4017,2010-05-10 17:11:32.049541,2017-06-07 21:11:18.907516,Corporación Autónoma Regional del Atlántico,51,147,NA,imgs/citados/CRA.jpg
4000,2010-05-04 15:40:49.836999,2017-06-08 14:41:44.923615,Eduardo Márquez González,183,55,NA,NA
4001,2010-05-04 15:42:43.509384,2017-06-08 16:08:43.464452,Enrique Santos Calderón,440,55,NA,imgs/citados/Enrique_Santos.jpg
4005,2010-05-04 15:56:50.017201,2010-05-04 15:56:50.017242,Marcelo Alvarez,745,180,NA,imgs/citados/Marcelo_Alvarez.jpg
4006,2010-05-04 20:40:28.566507,2010-05-04 20:40:28.566547,Rey Ariel Borbón Ardila,58,147,NA,imgs/citados/rey_ariel_borbon_1.jpg
4007,2010-05-04 20:42:24.521871,2010-05-04 20:42:24.521911,Juan García Estrada,352,119,NA,imgs/citados/Juan_Garcia.jpg
4008,2010-05-04 20:47:51.120553,2010-05-04 20:47:51.120596,Germán Enríquez Nova,746,147,NA,imgs/citados/CID.jpeg
4010,2010-05-04 20:56:09.826033,2010-05-04 20:56:09.826068,Oscar Hernando Pinto,15,147,NA,imgs/citados/dama.jpg
4018,2010-05-10 17:13:23.233104,2010-05-10 17:13:23.233143,Corporación Autónoma Regional del Cauca,750,147,NA,NA
4019,2010-05-10 17:14:58.507590,2010-05-10 17:14:58.507626,Corporación Autónoma Regional del Quindío,751,147,NA,imgs/citados/crq.jpg
4020,2010-05-10 17:18:34.812659,2010-05-10 17:18:34.812699,Corporación Autónoma Regional de los Valles del Sinu y San Jorge,752,147,NA,NA
4021,2010-05-10 17:20:14.629598,2010-05-10 17:20:14.629637,Corporación Autónoma Regional del Valle del Cauca,176,147,NA,imgs/citados/CVC.jpg
4023,2010-05-10 17:26:52.430513,2010-05-10 17:26:52.430554,"Corporación para el desarrollo sostenible del archipiélago de San Andrés, Providencia y Santa Catalina",754,147,NA,imgs/citados/CORALINA.jpg
4024,2010-05-10 17:28:33.121439,2010-05-10 17:28:33.121478,Corporación Autónoma Regional de las cuencas de los ríos Negro y Nare,755,147,NA,imgs/citados/cornare.jpg
4028,2010-05-10 18:16:16.894788,2010-05-10 18:16:16.894840,Establecimiento Público Ambiental,757,147,NA,imgs/citados/epa.gif
4029,2010-05-10 18:20:55.446030,2010-09-13 15:14:51.571048,"""Ruth MarÍA lESMES""",NA,NA,NA,NA
4030,2010-05-10 18:22:22.193615,2010-05-10 18:22:22.193656,Ruth María Lesmes Padilla,757,147,NA,imgs/citados/epa_.gif
4031,2010-05-10 18:25:22.203383,2010-05-10 18:25:22.203422,Fundación Mamonal,758,147,NA,imgs/citados/MAMONAL.jpg
4032,2010-05-10 18:27:42.986056,2010-09-13 15:16:13.400131,Sociedad Portuaria Regional de Cartagena,759,NA,NA,NA
4033,2010-05-10 18:29:16.493077,2010-05-10 18:29:16.493116,Fundación Funcicar,NA,147,NA,imgs/citados/funcicar.jpg
4034,2010-05-10 18:52:30.651330,2010-05-10 18:52:30.651385,Andrés Valencia Pinzón,88,240,NA,imgs/citados/ICA.jpg
4036,2010-05-10 18:57:17.183478,2010-05-10 18:57:17.183516,Soreli Paredes,760,147,NA,NA
4037,2010-05-10 18:59:23.188851,2010-05-10 18:59:23.188894,Neftalí Correa Díaz,761,119,NA,NA
4039,2010-05-10 19:02:43.786790,2010-05-10 19:02:43.786827,Parmenio Cuellar Bastidas,501,208,NA,imgs/citados/parmenio.jpg
4040,2010-05-10 19:03:58.060199,2010-05-10 19:03:58.060239,Eduardo Enríquez Maya,501,208,NA,imgs/citados/eduadro.jpg
4041,2010-05-10 19:05:19.452104,2010-05-10 19:05:19.452163,Manuel Enríquez Rosero,501,208,NA,imgs/citados/manuel.jpg
4042,2010-05-10 19:06:45.457310,2010-05-10 19:06:45.457351,Ramiro Estacio Ernesto,501,208,NA,imgs/citados/ramiro.jpg
4002,2010-05-04 15:48:43.268274,2017-06-02 20:17:51.957781,Carlos Cortés Castillo,742,147,NA,imgs/citados/FLIP.jpg
4015,2010-05-07 19:12:55.359206,2017-06-02 20:23:06.130996,Amparo García Montaña,576,147,NA,imgs/citados/Amparo.JPG
4016,2010-05-10 14:16:41.240178,2017-06-02 20:23:13.776967,Carmen Sofía Bonilla,748,147,NA,imgs/citados/Carmen_Sofia_Bonilla.jpg
4056,2010-05-21 19:17:15.930008,2010-05-21 19:17:15.930065,Ciro José Muñoz Oñate,108,215,NA,imgs/citados/CNE_.bmp
4053,2010-05-19 18:52:30.363945,2015-04-07 19:37:45.511621,Luis Genaro Muñoz,66,172,NA,imgs/citados/22416_10153304673930962_7256836508154107241_n1.jpg
4057,2010-05-21 19:43:13.335481,2010-05-21 19:43:13.335522,Heriberto Pimiento Patiño,767,130,NA,imgs/citados/logo_de_salud.jpg
4058,2010-05-21 19:44:35.566554,2010-05-21 19:44:35.566595,Gustavo Adolfo Bravo Díaz,767,130,NA,imgs/citados/logo_de_salud_.jpg
4059,2010-05-21 19:45:57.400144,2010-05-21 19:45:57.400184,Ramiro Alonso Vergara Támara,767,130,NA,imgs/citados/logo_de_salud__.jpg
4060,2010-05-21 19:46:36.966111,2010-05-21 19:46:55.952203,Martha Lucía Gualtero Reyes,767,130,NA,imgs/citados/logo_de_salud___.jpg
4061,2010-05-21 20:00:02.227915,2010-05-21 20:00:02.227966,Esperanza Giraldo Muñoz,767,130,NA,imgs/citados/logo_de_salud____.jpg
3998,2010-05-04 14:54:45.204254,2017-06-02 20:24:07.268407,Gabriela Bucher,739,147,NA,NA
4046,2010-05-10 19:13:43.426532,2017-06-01 18:25:27.445178,Berner León Zambrano Erazo,587,269,NA,imgs/citados/bermer.jpg
4043,2010-05-10 19:09:42.731255,2017-06-01 18:25:31.165501,Javier Tato Álvarez,587,269,NA,imgs/citados/tato.jpg
4044,2010-05-10 19:10:48.932809,2017-06-01 18:25:39.020559,Oscar Fernando Bravo Realpe,587,269,NA,NA
4045,2010-05-10 19:12:31.483870,2017-06-01 18:25:47.566867,Pedro Vicente Obando Ordoñez,587,269,NA,imgs/citados/pedro.jpg
5108,2011-03-18 23:12:26.274247,2017-06-01 18:27:15.574052,NA,1195,269,NA,imgs/citados/sec_amb.jpg
3993,2010-05-04 13:56:22.510384,2017-06-01 20:10:37.781519,Juan Mario Laserna,573,294,NA,imgs/citados/Juan_Mario_Laserna.jpg
4004,2010-05-04 15:54:20.441301,2017-06-02 20:53:32.283439,Nora Sanín de Sasson,744,147,NA,imgs/citados/ANDIARIOS.gif
6183,2016-08-29 21:10:26.612308,2017-06-02 21:00:10.761343,Alan Jara Urzola,1709,147,NA,NA
5109,2011-03-24 22:28:34.616464,2017-06-05 18:15:55.363771,Luz Amanda Pulido,1228,147,NA,imgs/citados/5colombia_4558_1.jpg
4026,2010-05-10 18:06:26.995918,2017-06-05 18:35:48.467603,Armando Zamora,257,147,NA,imgs/citados/zamora.jpg
3989,2010-05-03 22:06:22.845861,2017-06-05 18:40:39.583876,Carlos Moya,736,147,NA,imgs/citados/Carlos_Moya.jpg
4025,2010-05-10 17:30:23.597660,2017-06-05 18:40:57.872046,CORPOCALDAS,756,147,NA,imgs/citados/CORPOCALDAS.jpg
4011,2010-05-07 15:37:09.846556,2017-06-05 19:06:20.444013,Reinaldo Vásquez Velásquez,747,172,NA,NA
4065,2010-05-21 20:16:02.171693,2017-06-06 15:16:12.605906,Rodrigo Córdoba Rojas,769,55,NA,imgs/citados/rodrigo_cordoba.jpg
4014,2010-05-07 19:08:53.557579,2017-06-06 15:17:45.811247,Javier Gutiérrez Pemberthy,48,55,NA,imgs/citados/Javier_Gutierrez.jpg
4012,2010-05-07 15:39:59.775962,2017-06-06 15:33:04.236924,Richard Franklin,535,55,NA,imgs/citados/Richard_Franklin.jpg
4003,2010-05-04 15:52:01.459580,2017-06-06 15:33:19.785628,Tulio Angel Arbeláez,743,55,NA,imgs/citados/ASOMEDIOS.jpg
4055,2010-05-21 19:16:12.685857,2017-06-06 15:51:37.860125,Adelina Covo de Guerrero,108,55,NA,imgs/citados/CNE.bmp
4066,2010-05-21 21:53:44.437376,2010-05-21 21:53:44.437424,Sociedad geográfica de Colombia,578,147,NA,imgs/citados/Dibujo.bmp
3329,2010-03-15 06:14:22.360525,2017-06-06 19:11:08.968035,NA,289,13,NA,NA
4069,2010-06-01 22:37:33.398315,2010-06-01 22:37:33.398348,Rodrigo Lara Restrepo,545,220,NA,imgs/citados/Rodrigo_Lara_Restrepo.jpg
4095,2010-06-02 21:59:09.733627,2017-06-07 18:50:50.037654,Luis Carlos Villegas Echeverri,245,147,NA,imgs/citados/LUIS_CARLOS_VILLEGAS_ANDI.jpg
4114,2010-06-03 21:12:58.953066,2017-06-07 18:57:57.230724,Agustín Chávez Pérez,58,55,NA,NA
4174,2010-06-08 18:30:37.935860,2010-06-08 18:30:37.935895,Alcaldía de Pamplona,810,119,NA,NA
4068,2010-06-01 22:36:25.461556,2017-06-08 13:57:42.791739,Maria del Pilar Hurtado Afanador,182,147,NA,imgs/citados/Maria_del_Pilar_Hurtado_Afanador.bmp
4113,2010-06-03 21:03:32.577722,2017-06-08 14:11:42.959306,Carolina Soto Losada,24,394,NA,NA
4078,2010-06-02 17:17:37.502896,2010-06-02 17:17:37.502924,Gloria Ines Perez Gallo,109,298,NA,NA
4079,2010-06-02 17:19:20.061234,2010-06-02 17:19:20.061278,Rodrigo Uprimny Yepes,774,NA,NA,NA
4140,2010-06-04 19:10:42.599878,2017-06-08 14:36:05.102320,NA,172,269,NA,NA
4081,2010-06-02 17:23:17.451588,2010-06-02 17:23:17.451626,Félix Piñeros,503,299,NA,NA
4117,2010-06-03 22:51:21.682461,2017-06-08 15:49:49.710466,Álvaro Caro Meléndez,86,147,NA,NA
4083,2010-06-02 18:45:03.173914,2010-06-02 18:45:03.173963,Germán Robledo Ángel,776,164,NA,NA
4144,2010-06-04 22:05:47.261936,2017-06-08 16:06:06.463097,NA,246,55,NA,NA
4089,2010-06-02 21:09:02.237524,2017-06-08 16:32:35.842290,Carlos Arturo Florez Piedrahita,169,147,NA,imgs/citados/Flores_piedrahita.jpg
4125,2010-06-04 16:50:29.167711,2017-10-27 16:39:33.167553,Enrique Peñalosa (candidato),NA,218,NA,imgs/citados/peñalosa.jpg
4088,2010-06-02 21:06:44.752328,2010-06-02 21:06:44.752365,Edicson Pérez Bedoya,777,147,NA,NA
4090,2010-06-02 21:10:25.382141,2010-09-09 22:36:08.116579,Iván Darío Gómez Durán,157,147,NA,imgs/citados/ivan_dario.jpg
4091,2010-06-02 21:13:09.092864,2010-06-02 21:13:09.092908,Manuel María Villalba,778,NA,NA,NA
4092,2010-06-02 21:14:04.842060,2010-06-02 21:14:04.842099,Javier Santos Gahona,779,172,NA,NA
4093,2010-06-02 21:15:01.770164,2010-06-02 21:15:01.770214,Nelson González Maragua,780,NA,NA,NA
4094,2010-06-02 21:15:57.865524,2010-06-02 21:15:57.865570,Nelson Andrés Pedraza Riaño,781,147,NA,NA
4097,2010-06-03 15:59:03.900332,2010-06-03 15:59:03.900376,Claudia Patricia Mora,16,214,NA,imgs/citados/Claudia_Patricia_Mora.jpg
4098,2010-06-03 16:09:28.442111,2010-06-03 16:09:28.442149,Tonny Jozame Amar,16,214,NA,NA
4101,2010-06-03 17:37:18.349621,2010-06-03 17:37:18.349661,Yesid Armando Jiménez,782,147,NA,NA
4102,2010-06-03 17:38:00.704529,2010-06-03 17:38:00.704576,Ricardo Rozo Uribe,783,147,NA,NA
4108,2010-06-03 20:37:03.871112,2010-06-03 20:37:03.871142,John Jairo Mosquera,786,119,NA,NA
4109,2010-06-03 20:38:28.611711,2010-06-03 20:38:28.611768,Julio Enrique Salcedo,787,119,NA,NA
4110,2010-06-03 20:49:24.668204,2010-06-03 20:49:24.668244,Héctor Campos Plata,593,240,NA,NA
4112,2010-06-03 20:51:46.185597,2010-06-03 20:51:46.185637,Evangelina Calderón,593,172,NA,NA
4115,2010-06-03 21:15:41.010432,2010-06-03 21:15:41.010477,José Gregorio Manga,44,302,NA,NA
4118,2010-06-03 22:54:24.494741,2010-06-03 22:54:24.494777,Luis Eduardo Mejía,281,147,NA,NA
4122,2010-06-04 16:42:39.865648,2010-06-04 16:43:56.453536,Patricia González Avila,602,269,NA,NA
4123,2010-06-04 16:45:45.985651,2010-06-04 16:45:45.985687,Angélica Castro,435,172,NA,NA
4064,2010-05-21 20:11:36.742501,2017-06-02 20:19:07.191346,Olga Lucia Zuluaga,314,147,NA,imgs/citados/Olga_Lucia_Zuluaga.jpg
4148,2010-06-05 22:38:20.524873,2017-06-02 20:23:20.685962,Carmen Sofía Bonilla,748,147,NA,NA
4133,2010-06-04 18:45:56.768895,2010-06-04 18:45:56.768931,Jorge Alberto Marín,790,269,NA,NA
4134,2010-06-04 18:47:22.016899,2010-06-04 18:47:22.016942,Guiomar Sanín Posada,791,269,NA,NA
4119,2010-06-03 22:55:20.614101,2013-12-05 19:21:51.208221,Luis Alfonso Hoyos Aristizabal,553,229,NA,NA
4126,2010-06-04 16:51:41.557892,2013-12-05 19:38:54.848555,Antonio Galán,18,218,NA,NA
4129,2010-06-04 16:56:23.922660,2013-12-05 19:39:17.044871,Jorge Leyva,18,218,NA,imgs/citados/jorge_leyva.jpg
4127,2010-06-04 16:53:05.389334,2013-12-05 19:39:23.209658,Juan Carlos Florez,18,218,NA,imgs/citados/juan_carlos_florez.jpg
4121,2010-06-04 16:39:56.130915,2013-12-05 19:39:28.347563,Luis Eduardo Garzón,18,119,NA,imgs/citados/lucho.jpg
4124,2010-06-04 16:47:55.140579,2013-12-05 19:39:37.863489,Samuel Moreno Rojas,18,218,NA,imgs/citados/samuel.jpg
4128,2010-06-04 16:54:27.187322,2013-12-05 19:39:43.352674,William Vinasco,18,218,NA,imgs/citados/vinasco.jpg
4137,2010-06-04 18:58:37.159372,2010-06-04 18:58:37.159403,NA,558,269,NA,NA
4138,2010-06-04 18:59:04.286462,2010-06-04 18:59:04.286502,NA,793,269,NA,NA
4142,2010-06-04 19:12:03.761045,2010-06-04 19:12:03.761080,NA,795,269,NA,NA
4145,2010-06-04 22:06:43.790644,2010-06-04 22:06:43.790682,NA,378,269,NA,NA
5111,2011-03-24 22:44:00.883712,2011-03-24 22:44:00.883750,Walter Ricardo Cotte,583,428,NA,imgs/citados/Cruz-Roja-Colombiana.jpg
4146,2010-06-05 22:31:05.650313,2010-06-05 22:32:15.921688,Alvaro Jiménez Lozano,47,272,NA,NA
4149,2010-06-05 22:40:09.275494,2010-06-05 22:40:09.275527,Jesús María Botero,798,119,NA,NA
4150,2010-06-05 22:41:46.102929,2010-06-05 22:41:46.102970,Mauricio Ortiz,799,119,NA,NA
4930,2010-10-28 17:50:36.077236,2017-06-02 21:05:17.570519,Miguel Francisco Prado Gil,545,147,NA,imgs/citados/prado.jpg
4105,2010-06-03 17:46:58.067140,2017-06-05 18:36:03.450463,Elisa Carolina Torrenegra Cabrera,310,147,NA,NA
4107,2010-06-03 20:29:13.892474,2017-06-01 17:07:23.416444,José Renán Trujillo,50,109,NA,imgs/citados/renan1.jpg
4116,2010-06-03 22:05:08.061591,2017-06-05 18:36:07.267629,Jorge Enrique Bedoya Vizcaya,788,147,NA,NA
4070,2010-06-02 14:38:24.876891,2017-06-01 21:04:40.503993,Jorge Augusto Gómez Ricardo,579,248,NA,imgs/citados/Jorge_Gomez_Ricardo.jpg
4130,2010-06-04 16:58:39.778896,2017-06-01 21:04:49.311004,Oscar González Arana,455,248,NA,imgs/citados/Oscar_gonz.jpg
4131,2010-06-04 18:25:49.839250,2017-06-02 19:50:20.694527,NA,22,302,NA,NA
4067,2010-05-24 17:05:17.028618,2017-06-05 18:54:56.879264,Miguel Caicedo,84,169,NA,imgs/citados/logo_ministerio_de_minas_y_energias.jpg
4103,2010-06-03 17:45:35.444564,2017-06-05 19:29:32.050830,Juliana Vallejo Echavarría,783,180,NA,NA
4082,2010-06-02 17:41:09.937725,2017-06-06 15:00:03.574723,Isaura Vargas Díaz,148,55,NA,NA
4096,2010-06-03 15:03:35.733740,2017-06-06 15:09:14.190256,Carlos Alberto Botero,265,55,NA,NA
4087,2010-06-02 19:22:34.937220,2017-06-06 15:11:44.877174,Jorge Alfonso Flechas Díaz,89,55,NA,NA
4135,2010-06-04 18:49:06.191006,2017-06-06 15:13:02.548468,Julián Cardona Castro,408,55,NA,NA
4084,2010-06-02 18:48:58.728534,2017-06-06 15:15:04.268250,Pablo Gil de la Hoz,108,55,NA,NA
4132,2010-06-04 18:44:58.983914,2017-06-06 15:16:00.207570,Ricardo Galán Osma,41,55,NA,imgs/citados/ricardo_galan.jpg
4085,2010-06-02 19:18:49.826125,2017-06-06 15:18:43.136777,Rodrigo Escobar Gil,348,55,NA,imgs/citados/IMAGEN-4681108-1.jpg
4075,2010-06-02 17:12:25.077469,2017-06-06 15:18:54.609955,Luis Fernando Criales Gutierrez,119,55,NA,NA
4139,2010-06-04 19:09:58.858486,2017-06-06 15:20:15.354664,NA,560,55,NA,NA
4080,2010-06-02 17:21:42.458712,2017-06-06 15:23:10.010405,Darío Alvarez Botero,775,55,NA,NA
4111,2010-06-03 20:50:41.401076,2017-06-06 15:23:16.751347,Desiderio Rodríguez,593,55,NA,NA
4076,2010-06-02 17:13:22.750357,2017-06-06 15:26:04.078085,Gabriel Fernando Roldan,689,55,NA,NA
4086,2010-06-02 19:20:27.544630,2017-06-06 15:26:19.078855,Gustavo Aponte Santos,147,55,NA,NA
4071,2010-06-02 15:51:08.022637,2017-06-06 15:27:16.199218,Gustavo Mutis,770,55,NA,NA
4073,2010-06-02 17:07:10.730041,2017-06-06 15:28:35.309180,Jorge Luis Buelvas Hoyos,771,55,NA,NA
4074,2010-06-02 17:09:49.437356,2017-06-06 15:29:40.325121,Luis Guillermo Arboleda Martínez,772,55,NA,NA
4077,2010-06-02 17:15:54.272980,2017-06-06 15:29:54.741282,Marco Alberto Romero Silva,773,55,NA,NA
4151,2010-06-05 22:42:37.520172,2010-06-05 22:42:37.520212,Marco La Torre Sánchez,800,119,NA,NA
3486,2010-03-15 06:14:24.330564,2017-06-06 19:11:29.439819,NA,289,13,NA,NA
4200,2010-06-08 21:31:04.376604,2017-06-06 20:54:04.660428,Luis Jorge Pajarito Sánchez,394,85,NA,imgs/citados/pajarito.jpg
4156,2010-06-08 16:39:53.530268,2010-06-08 16:39:53.530300,Rafael Palacios García,805,172,NA,NA
4163,2010-06-08 17:28:31.916762,2010-06-08 17:28:31.916801,José Zapata,568,119,NA,NA
4164,2010-06-08 17:29:40.575957,2010-06-08 17:29:40.575993,Adolfo Bernal,808,NA,NA,NA
4165,2010-06-08 17:31:45.341286,2010-06-08 17:31:45.341324,Javier Lacouture,47,272,NA,NA
4166,2010-06-08 18:22:42.776155,2010-06-08 18:22:42.776196,Eduardo Pizarro Leongómez,550,147,NA,imgs/citados/may21-07_clip_image002.jpg
4196,2010-06-08 20:49:17.159408,2017-06-07 20:42:25.982622,Piedad Xiomara Mantilla Millar,639,55,NA,NA
4169,2010-06-08 18:26:18.911652,2010-06-08 18:26:18.911691,Delegación Unión Europea,809,NA,NA,NA
4173,2010-06-08 18:30:35.672393,2010-06-08 18:30:35.672438,Rodrigo Botero,555,294,NA,imgs/citados/rodrigo_botero.jpg
4175,2010-06-08 18:33:38.137164,2010-06-08 18:33:38.137197,Mauricio Cárdenas,555,294,NA,imgs/citados/Mauricio_Cardenas.jpg
4179,2010-06-08 18:36:53.255414,2010-06-08 18:36:53.255454,Armando Montenegro,555,294,NA,imgs/citados/armando_montenegro.jpg
4180,2010-06-08 18:38:34.143939,2010-09-08 15:45:36.068504,Gabriel Rosas Vega,555,294,NA,imgs/citados/gabriel_rosas.jpg
4176,2010-06-08 18:34:53.881401,2010-06-08 18:38:37.599163,Luz Ángela Martínez,812,147,NA,imgs/citados/fonvivienda.png
4181,2010-06-08 18:43:18.429564,2010-06-08 18:43:18.429598,Jaime Jaramillo Paneso,550,294,NA,imgs/citados/jaime_jaramillo.JPG
4182,2010-06-08 18:50:02.485275,2010-06-08 18:50:02.485325,Camilo Abril Tarache,814,119,NA,imgs/citados/yopal__
4183,2010-06-08 18:53:38.267873,2010-06-08 18:53:38.267901,Gerardo Vega Medina,550,294,NA,NA
4184,2010-06-08 18:59:26.798884,2010-06-08 18:59:26.798921,Jaime Alberto Leal Afanador,121,203,NA,NA
4187,2010-06-08 20:41:00.398679,2010-06-08 20:41:00.398716,Alcaldía de Arauca,817,119,NA,NA
4188,2010-06-08 20:41:29.795518,2010-06-08 20:41:29.795561,Alcaldía de Arauquita,818,119,NA,NA
4189,2010-06-08 20:42:02.120327,2010-06-08 20:42:02.120366,Alcaldía de Puerto Rondón,819,119,NA,NA
4190,2010-06-08 20:42:42.861412,2010-06-08 20:42:42.861451,Alcaldía de Cravo Norte,820,119,NA,NA
4191,2010-06-08 20:44:37.109009,2010-06-08 20:44:37.109052,William Alfonso Reyes,817,119,NA,NA
4192,2010-06-08 20:45:01.046571,2010-06-08 20:45:01.046610,José Fransisco Vargas Díaz,818,119,NA,NA
4193,2010-06-08 20:45:38.359920,2010-06-08 20:45:38.359992,Roberto Alexis Alférez Rodríguez,819,119,NA,NA
4195,2010-06-08 20:48:05.730128,2010-06-08 20:48:05.730175,Jorge Enríque Muñoz Calvo,822,119,NA,NA
4157,2010-06-08 16:50:11.451445,2017-06-07 21:11:22.515185,Cristian Atapper,51,130,NA,NA
4197,2010-06-08 20:55:00.435000,2010-06-08 20:55:00.435145,José Alí Domínguez Martínez,821,119,NA,NA
4194,2010-06-08 20:47:07.402873,2010-06-08 20:55:35.480663,Iván Jessid Hidalgo Martínez,820,119,NA,NA
4158,2010-06-08 16:50:38.364216,2017-06-07 21:11:25.500263,Fransisco Manjarres,51,130,NA,NA
4159,2010-06-08 16:50:56.495295,2017-06-07 21:11:34.065160,Julio César del Valle,51,130,NA,NA
4203,2010-06-08 21:39:53.695576,2010-09-08 15:33:28.202075,"""Centrales de Trabajadores""",NA,NA,NA,NA
4238,2010-06-09 18:30:59.197862,2017-06-08 14:29:56.042922,NA,311,147,NA,NA
6316,2017-06-05 16:07:40.076425,2017-06-08 14:58:26.379680,Carlos Alberto Palacios Mosquera,1042,85,NA,imgs/citados/Carlos_Alberto_Palacios_Mosquera.JPG
4154,2010-06-08 16:37:39.219671,2017-06-08 15:04:39.799963,Pedro Gallardo Forbes,569,85,NA,NA
4185,2010-06-08 19:04:49.550552,2017-06-08 15:26:08.856169,Eduardo Morales Beltrán,122,147,NA,NA
4208,2010-06-08 22:00:57.381305,2017-06-08 16:06:19.302030,NA,246,55,NA,NA
4213,2010-06-08 22:06:41.117072,2017-06-08 16:06:32.430822,NA,246,238,NA,NA
4210,2010-06-08 22:03:23.140808,2010-06-08 22:03:23.140845,NA,826,NA,NA,NA
4220,2010-06-08 22:11:19.377158,2010-06-08 22:11:19.377183,NA,836,215,NA,NA
4236,2010-06-09 17:47:00.271626,2017-06-08 16:06:46.193814,NA,246,238,NA,NA
4235,2010-06-09 17:46:48.785363,2017-06-08 16:07:02.604927,NA,246,238,NA,NA
4225,2010-06-08 22:16:25.024636,2010-06-08 22:16:25.024680,NA,838,238,NA,NA
4214,2010-06-08 22:07:57.029125,2010-06-08 22:16:44.476900,NA,830,238,NA,NA
4215,2010-06-08 22:08:09.229701,2010-06-08 22:17:01.831768,NA,831,238,NA,NA
4216,2010-06-08 22:08:19.285552,2010-06-08 22:17:15.796468,NA,832,238,NA,NA
4217,2010-06-08 22:08:37.519234,2010-06-08 22:17:28.299626,NA,833,238,NA,NA
4218,2010-06-08 22:08:48.622383,2010-06-08 22:17:43.615705,NA,834,238,NA,NA
4219,2010-06-08 22:09:00.837635,2010-06-08 22:18:03.868301,NA,835,238,NA,NA
4212,2010-06-08 22:05:41.799381,2010-06-08 22:19:00.386222,NA,828,238,NA,NA
4211,2010-06-08 22:04:08.089554,2010-06-08 22:19:22.588086,NA,827,238,NA,NA
4178,2010-06-08 18:36:28.212519,2013-12-05 18:58:23.048151,Lilián Fernanda Salcedo,811,119,NA,imgs/citados/yopal_
4155,2010-06-08 16:38:41.933383,2013-12-05 18:59:50.632643,Yaneth Archibold,804,119,NA,NA
4171,2010-06-08 18:27:47.674001,2013-12-05 19:21:38.794005,Dirección Acción Social,553,147,NA,NA
4172,2010-06-08 18:29:51.634011,2013-12-05 19:26:22.721571,Alcaldía de Cúcuta,414,119,NA,NA
